rs,mm_r2,model_r2,model_MSE,model_pearson
0,0.7544695277405719,0.7539567275029825,1.523001592518398,0.8730647620669661
8,0.6552449783833365,0.6558445014969436,2.2557324328550625,0.8253220510052258
23,0.7715985291871013,0.7718880268667992,1.4354464292113005,0.8807508054144824
42,0.6909686954965097,0.6906854333477825,2.146333577866068,0.8460200264670391
69,0.7012694268684483,0.7005828220870375,2.064387256155923,0.8477118218806398
88,0.6608797110071564,0.6598795039246854,2.44845039875937,0.8335862375187596
