rs,mm_r2,model_r2,model_MSE,model_pearson
0,0.7544695277405719,0.7052364424283396,1.8245789167166473,0.8409955548525735
8,0.6552449783833365,0.6343357925550914,2.396709091836278,0.809877870348828
23,0.7715985291871013,0.6518293540951803,2.190942910867858,0.8385915197184862
42,0.6909686954965097,0.5384201539702,3.2029022529479603,0.7714253113770159
69,0.7012694268684483,0.6883638135093364,2.1486334766516575,0.8574554621065728
88,0.6608797110071564,0.6247642663567481,2.7012370388409126,0.815606261356819
