rs,mm_r2,model_r2,model_MSE,model_pearson
0,0.7544695277405719,0.704684031964377,1.8279983234242587,0.8408862397484538
8,0.6552449783833365,0.6349440400571728,2.392722395056434,0.81067068212129
23,0.7715985291871013,0.6532103047016095,2.1822529653569385,0.8390144997402463
42,0.6909686954965097,0.5403890298538687,3.1892402244650917,0.7725354328216613
69,0.7012694268684483,0.6972145038380634,2.0876107509344384,0.8617904125873267
88,0.6608797110071564,0.6322426654264457,2.647401738129637,0.8183968727067216
