rs,mm_r2,mixed_set_r2,model_r2,model_MSE,model_pearson
0,0.7584372248466792,0.763673750562204,0.7830949424112758,1.8739776669828994,"(array([0.8851127882394655], dtype=object), 5.816182232914502e-129)"
8,0.7484077708503973,0.7545305226963549,0.7616899496397546,1.9951866087385743,"(array([0.8832830679477673], dtype=object), 4.0681104984409207e-123)"
23,0.7793416986847579,0.7739123803206585,0.8038239366511589,1.8379569683445718,"(array([0.9007825399925816], dtype=object), 5.387702123517643e-139)"
42,0.7249619567006262,0.7184756557067309,0.7645667314398261,1.980140066827405,"(array([0.8796078675555347], dtype=object), 2.6797844518238122e-115)"
69,0.7640548008110708,0.7585368377384334,0.8452928314916491,1.387408047406051,"(array([0.9193990088599221], dtype=object), 1.6065879083233798e-145)"
88,0.709148327431101,0.7370745312603173,0.7730903364588327,2.136648191737778,"(array([0.8862695222975133], dtype=object), 4.703112406744712e-123)"
