rs,mm_r2,mixed_set_r2,model_r2,model_MSE,model_pearson
0,0.7127853801718398,0.7357551213921567,0.7812328696542272,1.5461192449602876,"(array([0.8851156624821985], dtype=object), 0.0)"
8,0.6604483154054837,0.6351807040000327,0.7213399899731552,1.89756872437391,"(array([0.8493399133189302], dtype=object), 0.0)"
23,0.7074245793012701,0.7151341802031994,0.7867464559650288,1.5290534647850673,"(array([0.8870564599993087], dtype=object), 0.0)"
42,0.6958019319699476,0.6947255886112761,0.7324981092598148,1.8945188587768103,"(array([0.8562598103012652], dtype=object), 0.0)"
69,0.7178504490075761,0.7216303820023943,0.7551105173903716,1.5698301383959758,"(array([0.872566450247069], dtype=object), 0.0)"
88,0.644724475938339,0.6589645932723469,0.7338997769255964,1.9343422745093997,"(array([0.8567400849376919], dtype=object), 0.0)"
