cl:drug, total number of features,target percentage of total,total number of significant features,target percentage of significant,drug targets,number of targets,percent significant,significant targets,insignificant targets
MOLM-13::Bosutinib,31606,0.01898373726507625,7902,0.037965072133637055,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,50.0,"['SRC', 'LYN', 'BCR']","{'ABL1', 'EGFR', 'HCK'}"
MV-4-11::Bosutinib,31606,0.01898373726507625,7902,0.037965072133637055,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,50.0,"['SRC', 'LYN', 'BCR']","{'ABL1', 'EGFR', 'HCK'}"
MV-4-11::Vorinostat,31606,0.07277099284945895,7902,0.11389521640091116,"['HDAC8', 'HDAC3', 'HDAC7', 'HDAC1', 'HDAC4', 'HDAC11', 'HDAC5', 'HDAC2', 'HDAC10', 'HDAC6', 'HDAC9', 'CFTR', 'NPM1', 'RB1', 'SMARCB1', 'FBXW7', 'TUBA3C', 'EZH2', 'MYD88', 'TUBB4A', 'BAP1', 'CHD4', 'NR0B1']",23,39.130434782608695,"['HDAC3', 'HDAC4', 'HDAC2', 'HDAC10', 'HDAC9', 'CFTR', 'NPM1', 'RB1', 'SMARCB1']","{'FBXW7', 'TUBB4A', 'TUBA3C', 'HDAC7', 'BAP1', 'EZH2', 'HDAC8', 'HDAC11', 'HDAC6', 'CHD4', 'MYD88', 'NR0B1', 'HDAC5', 'HDAC1'}"
MOLM-13::Bexarotene,31606,0.06644308042776688,7902,0.10124019235636549,"['RXRG', 'RXRA', 'RXRB', 'NR1H3', 'MAPK8', 'STAT3(S727);', 'EIF4ENIF1(S374);', 'STMN1(S38);', 'HSF1(S363);', 'JUN(S63);', 'SIRT1(S47);', 'BCL2L11(S77);', 'EIF4ENIF1(S587);', 'TWIST1(S68);', 'ATF2(T69);', 'MYC(S62);', 'ATF2(T69);', 'RCSD1(S68);', 'CDKN1A(S130);', 'CDC25C(S168);', 'IRS1(S636);']",21,38.095238095238095,"['RXRG', 'RXRA', 'RXRB', 'STMN1(S38);', 'HSF1(S363);', 'EIF4ENIF1(S587);', 'TWIST1(S68);', 'ATF2(T69);']","{'RCSD1(S68);', 'SIRT1(S47);', 'BCL2L11(S77);', 'CDKN1A(S130);', 'IRS1(S636);', 'EIF4ENIF1(S374);', 'NR1H3', 'CDC25C(S168);', 'MYC(S62);', 'MAPK8', 'JUN(S63);', 'STAT3(S727);'}"
OCI-M1::Bexarotene,31606,0.06644308042776688,7902,0.10124019235636549,"['RXRG', 'RXRA', 'RXRB', 'NR1H3', 'MAPK8', 'STAT3(S727);', 'EIF4ENIF1(S374);', 'STMN1(S38);', 'HSF1(S363);', 'JUN(S63);', 'SIRT1(S47);', 'BCL2L11(S77);', 'EIF4ENIF1(S587);', 'TWIST1(S68);', 'ATF2(T69);', 'MYC(S62);', 'ATF2(T69);', 'RCSD1(S68);', 'CDKN1A(S130);', 'CDC25C(S168);', 'IRS1(S636);']",21,38.095238095238095,"['RXRG', 'RXRA', 'RXRB', 'STAT3(S727);', 'BCL2L11(S77);', 'EIF4ENIF1(S587);', 'TWIST1(S68);', 'ATF2(T69);']","{'RCSD1(S68);', 'SIRT1(S47);', 'CDKN1A(S130);', 'IRS1(S636);', 'EIF4ENIF1(S374);', 'NR1H3', 'STMN1(S38);', 'HSF1(S363);', 'CDC25C(S168);', 'MYC(S62);', 'MAPK8', 'JUN(S63);'}"
SKM-1::Panobinostat,31606,0.05062329937353667,7902,0.07593014426727411,"['HDAC8', 'HDAC7', 'HDAC1', 'HDAC6', 'HDAC2', 'HDAC5', 'HDAC9', 'HDAC4', 'HDAC3', 'HDAC10', 'HDAC11', 'MYCN', 'SMARCB1', 'KRAS', 'KMT2A', 'BAP1']",16,37.5,"['HDAC8', 'HDAC5', 'HDAC4', 'HDAC3', 'HDAC10', 'HDAC11']","{'HDAC7', 'KRAS', 'SMARCB1', 'BAP1', 'MYCN', 'HDAC6', 'HDAC9', 'KMT2A', 'HDAC2', 'HDAC1'}"
KMOE-2::Bexarotene,31606,0.06644308042776688,7902,0.0885851683118198,"['RXRG', 'RXRA', 'RXRB', 'NR1H3', 'MAPK8', 'STAT3(S727);', 'EIF4ENIF1(S374);', 'STMN1(S38);', 'HSF1(S363);', 'JUN(S63);', 'SIRT1(S47);', 'BCL2L11(S77);', 'EIF4ENIF1(S587);', 'TWIST1(S68);', 'ATF2(T69);', 'MYC(S62);', 'ATF2(T69);', 'RCSD1(S68);', 'CDKN1A(S130);', 'CDC25C(S168);', 'IRS1(S636);']",21,33.33333333333333,"['RXRG', 'RXRB', 'STAT3(S727);', 'STMN1(S38);', 'BCL2L11(S77);', 'EIF4ENIF1(S587);', 'TWIST1(S68);']","{'RCSD1(S68);', 'RXRA', 'SIRT1(S47);', 'CDKN1A(S130);', 'IRS1(S636);', 'ATF2(T69);', 'EIF4ENIF1(S374);', 'NR1H3', 'HSF1(S363);', 'CDC25C(S168);', 'MYC(S62);', 'MAPK8', 'JUN(S63);'}"
OCI-AML2::Bexarotene,31606,0.06644308042776688,7902,0.0885851683118198,"['RXRG', 'RXRA', 'RXRB', 'NR1H3', 'MAPK8', 'STAT3(S727);', 'EIF4ENIF1(S374);', 'STMN1(S38);', 'HSF1(S363);', 'JUN(S63);', 'SIRT1(S47);', 'BCL2L11(S77);', 'EIF4ENIF1(S587);', 'TWIST1(S68);', 'ATF2(T69);', 'MYC(S62);', 'ATF2(T69);', 'RCSD1(S68);', 'CDKN1A(S130);', 'CDC25C(S168);', 'IRS1(S636);']",21,33.33333333333333,"['RXRG', 'RXRB', 'STAT3(S727);', 'HSF1(S363);', 'BCL2L11(S77);', 'EIF4ENIF1(S587);', 'TWIST1(S68);']","{'RCSD1(S68);', 'RXRA', 'SIRT1(S47);', 'CDKN1A(S130);', 'IRS1(S636);', 'ATF2(T69);', 'EIF4ENIF1(S374);', 'NR1H3', 'STMN1(S38);', 'CDC25C(S168);', 'MYC(S62);', 'MAPK8', 'JUN(S63);'}"
SKM-1::Bosutinib,31606,0.01898373726507625,7902,0.02531004808909137,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,33.33333333333333,"['SRC', 'BCR']","{'ABL1', 'EGFR', 'HCK', 'LYN'}"
SK-HEP-1::Bosutinib,31606,0.01898373726507625,7902,0.02531004808909137,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,33.33333333333333,"['SRC', 'BCR']","{'ABL1', 'EGFR', 'HCK', 'LYN'}"
