cl:drug, total number of features,target percentage of total,total number of significant features,target percentage of significant,drug targets,number of targets,percent significant,significant targets,insignificant targets
SKM-1::Talazoparib,861,2.2067363530778166,215,5.116279069767442,"['PARP2', 'PARP1', 'ATM', 'PTEN', 'SLFN11', 'BRCA1', 'PSMD4', 'BRCA2', 'PNKP(S126);', 'RAD50(S635);', 'NBN(S397);', 'UFL1(S462);', 'ABRAXAS1(S406);', 'BRCA1(S1542);', 'TP53BP1(T302);', 'EIF4EBP1(S112);', 'HNF1A(S249);', 'BRCA1(S1524);', 'BRCA1(S1524);']",19,57.89473684210527,"['PARP2', 'PARP1', 'ATM', 'PTEN', 'SLFN11', 'PSMD4', 'PNKP(S126);', 'RAD50(S635);', 'NBN(S397);', 'BRCA1(S1542);', 'EIF4EBP1(S112);']","{'BRCA1(S1524);', 'UFL1(S462);', 'BRCA1', 'HNF1A(S249);', 'ABRAXAS1(S406);', 'TP53BP1(T302);', 'BRCA2'}"
MV-4-11::Talazoparib,861,2.2067363530778166,215,4.651162790697675,"['PARP2', 'PARP1', 'ATM', 'PTEN', 'SLFN11', 'BRCA1', 'PSMD4', 'BRCA2', 'PNKP(S126);', 'RAD50(S635);', 'NBN(S397);', 'UFL1(S462);', 'ABRAXAS1(S406);', 'BRCA1(S1542);', 'TP53BP1(T302);', 'EIF4EBP1(S112);', 'HNF1A(S249);', 'BRCA1(S1524);', 'BRCA1(S1524);']",19,52.63157894736842,"['PARP2', 'ATM', 'PTEN', 'SLFN11', 'PSMD4', 'BRCA2', 'RAD50(S635);', 'UFL1(S462);', 'TP53BP1(T302);', 'EIF4EBP1(S112);']","{'BRCA1(S1524);', 'PARP1', 'BRCA1', 'PNKP(S126);', 'HNF1A(S249);', 'NBN(S397);', 'ABRAXAS1(S406);', 'BRCA1(S1542);'}"
OE33::Talazoparib,861,2.2067363530778166,215,4.651162790697675,"['PARP2', 'PARP1', 'ATM', 'PTEN', 'SLFN11', 'BRCA1', 'PSMD4', 'BRCA2', 'PNKP(S126);', 'RAD50(S635);', 'NBN(S397);', 'UFL1(S462);', 'ABRAXAS1(S406);', 'BRCA1(S1542);', 'TP53BP1(T302);', 'EIF4EBP1(S112);', 'HNF1A(S249);', 'BRCA1(S1524);', 'BRCA1(S1524);']",19,52.63157894736842,"['PARP2', 'SLFN11', 'BRCA1', 'PSMD4', 'BRCA2', 'RAD50(S635);', 'ABRAXAS1(S406);', 'BRCA1(S1542);', 'TP53BP1(T302);', 'EIF4EBP1(S112);']","{'PTEN', 'BRCA1(S1524);', 'PARP1', 'UFL1(S462);', 'PNKP(S126);', 'HNF1A(S249);', 'NBN(S397);', 'ATM'}"
KMOE-2::Bosutinib,861,0.6968641114982579,215,1.3953488372093024,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,50.0,"['HCK', 'BCR', 'EGFR']","{'SRC', 'ABL1', 'LYN'}"
OCI-M1::Bosutinib,861,0.6968641114982579,215,1.3953488372093024,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,50.0,"['HCK', 'LYN', 'BCR']","{'SRC', 'ABL1', 'EGFR'}"
SKM-1::Bosutinib,861,0.6968641114982579,215,1.3953488372093024,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,50.0,"['HCK', 'LYN', 'EGFR']","{'SRC', 'ABL1', 'BCR'}"
SNU-398::Lenalidomide,861,1.3937282229965158,215,2.7906976744186047,"['CUL4A', 'TNFSF11', 'CRBN', 'DDB1', 'RBX1', 'CTNNB1', 'TNF', 'IKZF1', 'FGF2', 'VEGFB', 'VEGFC', 'VEGFA']",12,50.0,"['CUL4A', 'CRBN', 'DDB1', 'RBX1', 'CTNNB1', 'TNF']","{'TNFSF11', 'IKZF1', 'VEGFB', 'VEGFA', 'FGF2', 'VEGFC'}"
OE33::Temozolomide,861,2.671312427409988,215,5.116279069767442,"['SLFN11', 'HDAC4', 'CSF2', 'PRL', 'STAG2', 'ATRX', 'ATM', 'H2AX', 'MGMT', 'NOTCH1', 'BRCA2', 'MSH6', 'PNKP(S126);', 'RAD50(S635);', 'NBN(S397);', 'UFL1(S462);', 'ABRAXAS1(S406);', 'BRCA1(S1542);', 'TP53BP1(T302);', 'EIF4EBP1(S112);', 'HNF1A(S249);', 'BRCA1(S1524);', 'BRCA1(S1524);']",23,47.82608695652174,"['SLFN11', 'STAG2', 'ATM', 'H2AX', 'MGMT', 'NOTCH1', 'MSH6', 'RAD50(S635);', 'NBN(S397);', 'UFL1(S462);', 'BRCA1(S1542);']","{'PRL', 'BRCA1(S1524);', 'HDAC4', 'EIF4EBP1(S112);', 'PNKP(S126);', 'ATRX', 'HNF1A(S249);', 'CSF2', 'TP53BP1(T302);', 'ABRAXAS1(S406);', 'BRCA2'}"
SNU-387::Talazoparib,861,2.2067363530778166,215,4.186046511627907,"['PARP2', 'PARP1', 'ATM', 'PTEN', 'SLFN11', 'BRCA1', 'PSMD4', 'BRCA2', 'PNKP(S126);', 'RAD50(S635);', 'NBN(S397);', 'UFL1(S462);', 'ABRAXAS1(S406);', 'BRCA1(S1542);', 'TP53BP1(T302);', 'EIF4EBP1(S112);', 'HNF1A(S249);', 'BRCA1(S1524);', 'BRCA1(S1524);']",19,47.368421052631575,"['PARP2', 'PARP1', 'SLFN11', 'BRCA1', 'NBN(S397);', 'ABRAXAS1(S406);', 'BRCA1(S1542);', 'TP53BP1(T302);', 'EIF4EBP1(S112);']","{'PSMD4', 'PTEN', 'BRCA1(S1524);', 'UFL1(S462);', 'PNKP(S126);', 'HNF1A(S249);', 'ATM', 'RAD50(S635);', 'BRCA2'}"
KMOE-2::Palbociclib,861,2.7874564459930316,215,5.116279069767442,"['CDK6', 'CDK4', 'CCND1', 'DYRK1B', 'CDKN2A', 'SMARCA4', 'SMARCB1', 'CDKN2B', 'RB1', 'PRKX', 'CCNE1', 'CCND3', 'RB1(S811);', 'RUNX1(S276);', 'RUNX1(S249);', 'RUNX1(S21);', 'RBL2(S672);', 'RUNX1(S276);', 'CDKN1A(S130);', 'RB1(T826);', 'RB1(S811);', 'RB1(S249);', 'RBL1(S650);', 'HNF1A(S249);']",24,45.83333333333333,"['CDK6', 'CDK4', 'CCND1', 'CDKN2A', 'SMARCA4', 'SMARCB1', 'RB1', 'PRKX', 'RUNX1(S249);', 'RBL2(S672);', 'RUNX1(S276);']","{'RB1(S811);', 'DYRK1B', 'CDKN2B', 'CDKN1A(S130);', 'RUNX1(S21);', 'CCNE1', 'RB1(S249);', 'RB1(T826);', 'CCND3', 'HNF1A(S249);', 'RBL1(S650);'}"
