cl:drug, total number of features,target percentage of total,total number of significant features,target percentage of significant,drug targets,number of targets,percent significant,significant targets,insignificant targets
OCI-M1::Alectinib,386,1.8134715025906734,97,4.123711340206185,"['ALK', 'FGFR1', 'EML4', 'NPM1', 'CDKN2A', 'SMAD4', 'RET']",7,57.14285714285714,"['ALK', 'NPM1', 'SMAD4', 'RET']","{'EML4', 'FGFR1', 'CDKN2A'}"
SK-HEP-1::Afatinib,386,2.5906735751295336,97,5.154639175257731,"['EGFR', 'ERBB2', 'ERBB4', 'KRAS', 'EML4', 'MET', 'BRAF', 'NRG1', 'NRAS', 'ERBB3']",10,50.0,"['EGFR', 'ERBB2', 'ERBB4', 'EML4', 'MET']","{'BRAF', 'KRAS', 'NRAS', 'ERBB3', 'NRG1'}"
OCI-AML2::Talazoparib,386,2.072538860103627,97,4.123711340206185,"['PARP2', 'PARP1', 'ATM', 'PTEN', 'SLFN11', 'BRCA1', 'PSMD4', 'BRCA2']",8,50.0,"['PARP1', 'PTEN', 'SLFN11', 'BRCA1']","{'BRCA2', 'ATM', 'PSMD4', 'PARP2'}"
OCI-AML2::Bosutinib,386,1.5544041450777202,97,3.0927835051546393,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,50.0,"['ABL1', 'LYN', 'BCR']","{'EGFR', 'HCK', 'SRC'}"
KMOE-2::Bosutinib,386,1.5544041450777202,97,3.0927835051546393,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,50.0,"['LYN', 'BCR', 'EGFR']","{'HCK', 'SRC', 'ABL1'}"
OCI-AML2::Olaparib,386,4.404145077720207,97,8.24742268041237,"['PARP2', 'PARP3', 'PARP1', 'IDH2', 'ATR', 'BARD1', 'CBLC', 'BRCA2', 'BAP1', 'CHEK1', 'VHL', 'STAG2', 'BRCA1', 'CDK12', 'PALB2', 'ATM', 'MYC']",17,47.05882352941176,"['PARP2', 'IDH2', 'BARD1', 'CBLC', 'BRCA2', 'BAP1', 'CHEK1', 'VHL']","{'STAG2', 'MYC', 'PARP3', 'PARP1', 'PALB2', 'CDK12', 'BRCA1', 'ATM', 'ATR'}"
KMOE-2::Olaparib,386,4.404145077720207,97,8.24742268041237,"['PARP2', 'PARP3', 'PARP1', 'IDH2', 'ATR', 'BARD1', 'CBLC', 'BRCA2', 'BAP1', 'CHEK1', 'VHL', 'STAG2', 'BRCA1', 'CDK12', 'PALB2', 'ATM', 'MYC']",17,47.05882352941176,"['PARP2', 'IDH2', 'BARD1', 'CBLC', 'BRCA2', 'BAP1', 'CHEK1', 'VHL']","{'STAG2', 'MYC', 'PARP3', 'PARP1', 'PALB2', 'CDK12', 'BRCA1', 'ATM', 'ATR'}"
OCI-M1::Dabrafenib,386,3.3678756476683938,97,6.185567010309279,"['BRAF', 'CDKN2A', 'HLA-DRB1', 'STAG2', 'NRAS', 'ATXN1L', 'MITF', 'EZH2', 'MAP2K2', 'RAC1', 'MAP2K1', 'HRAS', 'NF1']",13,46.15384615384615,"['BRAF', 'HLA-DRB1', 'STAG2', 'ATXN1L', 'EZH2', 'MAP2K2']","{'MITF', 'CDKN2A', 'MAP2K1', 'NF1', 'RAC1', 'NRAS', 'HRAS'}"
MV-4-11::Olaparib,386,4.404145077720207,97,7.216494845360824,"['PARP2', 'PARP3', 'PARP1', 'IDH2', 'ATR', 'BARD1', 'CBLC', 'BRCA2', 'BAP1', 'CHEK1', 'VHL', 'STAG2', 'BRCA1', 'CDK12', 'PALB2', 'ATM', 'MYC']",17,41.17647058823529,"['PARP2', 'IDH2', 'BARD1', 'BRCA2', 'BAP1', 'CHEK1', 'VHL']","{'STAG2', 'CBLC', 'MYC', 'PARP3', 'PARP1', 'PALB2', 'CDK12', 'BRCA1', 'ATM', 'ATR'}"
MV-4-11::Bexarotene,386,1.2953367875647668,97,2.0618556701030926,"['RXRG', 'RXRA', 'RXRB', 'NR1H3', 'MAPK8']",5,40.0,"['RXRG', 'RXRA']","{'RXRB', 'NR1H3', 'MAPK8'}"
