cl:drug, total number of features,target percentage of total,total number of significant features,target percentage of significant,drug targets,number of targets,percent significant,significant targets,insignificant targets
OCI-M1::Alectinib,386,1.8134715025906734,97,4.123711340206185,"['ALK', 'FGFR1', 'EML4', 'NPM1', 'CDKN2A', 'SMAD4', 'RET']",7,57.14285714285714,"['ALK', 'FGFR1', 'EML4', 'NPM1']","{'RET', 'CDKN2A', 'SMAD4'}"
OE33::Bosutinib,386,1.5544041450777202,97,3.0927835051546393,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,50.0,"['HCK', 'ABL1', 'BCR']","{'SRC', 'LYN', 'EGFR'}"
SNU-398::Bosutinib,386,1.5544041450777202,97,3.0927835051546393,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,50.0,"['HCK', 'ABL1', 'BCR']","{'SRC', 'LYN', 'EGFR'}"
KMOE-2::Bosutinib,386,1.5544041450777202,97,3.0927835051546393,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,50.0,"['HCK', 'ABL1', 'BCR']","{'SRC', 'LYN', 'EGFR'}"
SNU-387::Temozolomide,386,3.1088082901554404,97,5.154639175257731,"['SLFN11', 'HDAC4', 'CSF2', 'PRL', 'STAG2', 'ATRX', 'ATM', 'H2AX', 'MGMT', 'NOTCH1', 'BRCA2', 'MSH6']",12,41.66666666666667,"['STAG2', 'ATRX', 'ATM', 'H2AX', 'MGMT']","{'NOTCH1', 'SLFN11', 'BRCA2', 'MSH6', 'CSF2', 'HDAC4', 'PRL'}"
SNU-398::Rucaparib,386,3.1088082901554404,97,5.154639175257731,"['PARP3', 'PARP1', 'PARP2', 'PALB2', 'STAG2', 'SLC47A1', 'BRCA2', 'SLC22A6', 'ATR', 'SLC22A8', 'SLC47A2', 'BRCA1']",12,41.66666666666667,"['PARP3', 'PARP1', 'PARP2', 'PALB2', 'STAG2']","{'SLC47A1', 'SLC47A2', 'BRCA1', 'BRCA2', 'SLC22A6', 'ATR', 'SLC22A8'}"
SNU-387::Bexarotene,386,1.2953367875647668,97,2.0618556701030926,"['RXRG', 'RXRA', 'RXRB', 'NR1H3', 'MAPK8']",5,40.0,"['RXRG', 'RXRA']","{'NR1H3', 'MAPK8', 'RXRB'}"
MV-4-11::Bexarotene,386,1.2953367875647668,97,2.0618556701030926,"['RXRG', 'RXRA', 'RXRB', 'NR1H3', 'MAPK8']",5,40.0,"['RXRG', 'RXRA']","{'NR1H3', 'MAPK8', 'RXRB'}"
MV-4-11::Dabrafenib,386,3.3678756476683938,97,5.154639175257731,"['BRAF', 'CDKN2A', 'HLA-DRB1', 'STAG2', 'NRAS', 'ATXN1L', 'MITF', 'EZH2', 'MAP2K2', 'RAC1', 'MAP2K1', 'HRAS', 'NF1']",13,38.46153846153847,"['BRAF', 'STAG2', 'EZH2', 'MAP2K2', 'RAC1']","{'HRAS', 'NRAS', 'MAP2K1', 'ATXN1L', 'MITF', 'HLA-DRB1', 'CDKN2A', 'NF1'}"
OCI-M1::Dabrafenib,386,3.3678756476683938,97,5.154639175257731,"['BRAF', 'CDKN2A', 'HLA-DRB1', 'STAG2', 'NRAS', 'ATXN1L', 'MITF', 'EZH2', 'MAP2K2', 'RAC1', 'MAP2K1', 'HRAS', 'NF1']",13,38.46153846153847,"['BRAF', 'HLA-DRB1', 'STAG2', 'EZH2', 'RAC1']","{'HRAS', 'NRAS', 'MAP2K1', 'ATXN1L', 'MITF', 'CDKN2A', 'NF1', 'MAP2K2'}"
