cl:drug, total number of features,target percentage of total,total number of significant features,target percentage of significant,drug targets,number of targets,percent significant,significant targets,insignificant targets
OE33::Talazoparib,386,2.072538860103627,97,3.0927835051546393,"['PARP2', 'PARP1', 'ATM', 'PTEN', 'SLFN11', 'BRCA1', 'PSMD4', 'BRCA2']",8,37.5,"['ATM', 'PTEN', 'BRCA1']","{'BRCA2', 'PSMD4', 'PARP2', 'SLFN11', 'PARP1'}"
MV-4-11::Vorinostat,386,5.958549222797927,97,8.24742268041237,"['HDAC8', 'HDAC3', 'HDAC7', 'HDAC1', 'HDAC4', 'HDAC11', 'HDAC5', 'HDAC2', 'HDAC10', 'HDAC6', 'HDAC9', 'CFTR', 'NPM1', 'RB1', 'SMARCB1', 'FBXW7', 'TUBA3C', 'EZH2', 'MYD88', 'TUBB4A', 'BAP1', 'CHD4', 'NR0B1']",23,34.78260869565217,"['HDAC7', 'HDAC4', 'HDAC5', 'HDAC2', 'HDAC10', 'HDAC9', 'NPM1', 'SMARCB1']","{'HDAC1', 'HDAC11', 'TUBB4A', 'EZH2', 'HDAC8', 'NR0B1', 'BAP1', 'CFTR', 'TUBA3C', 'FBXW7', 'MYD88', 'HDAC6', 'CHD4', 'HDAC3', 'RB1'}"
OCI-AML2::Temozolomide,386,3.1088082901554404,97,4.123711340206185,"['SLFN11', 'HDAC4', 'CSF2', 'PRL', 'STAG2', 'ATRX', 'ATM', 'H2AX', 'MGMT', 'NOTCH1', 'BRCA2', 'MSH6']",12,33.33333333333333,"['SLFN11', 'CSF2', 'H2AX', 'MGMT']","{'BRCA2', 'STAG2', 'ATM', 'HDAC4', 'MSH6', 'PRL', 'ATRX', 'NOTCH1'}"
OCI-M1::Temozolomide,386,3.1088082901554404,97,4.123711340206185,"['SLFN11', 'HDAC4', 'CSF2', 'PRL', 'STAG2', 'ATRX', 'ATM', 'H2AX', 'MGMT', 'NOTCH1', 'BRCA2', 'MSH6']",12,33.33333333333333,"['SLFN11', 'CSF2', 'H2AX', 'MGMT']","{'BRCA2', 'STAG2', 'ATM', 'HDAC4', 'MSH6', 'PRL', 'ATRX', 'NOTCH1'}"
OE33::Rucaparib,386,3.1088082901554404,97,4.123711340206185,"['PARP3', 'PARP1', 'PARP2', 'PALB2', 'STAG2', 'SLC47A1', 'BRCA2', 'SLC22A6', 'ATR', 'SLC22A8', 'SLC47A2', 'BRCA1']",12,33.33333333333333,"['PARP3', 'PARP1', 'PALB2', 'STAG2']","{'SLC47A1', 'BRCA2', 'BRCA1', 'PARP2', 'ATR', 'SLC22A8', 'SLC22A6', 'SLC47A2'}"
KMOE-2::Temozolomide,386,3.1088082901554404,97,4.123711340206185,"['SLFN11', 'HDAC4', 'CSF2', 'PRL', 'STAG2', 'ATRX', 'ATM', 'H2AX', 'MGMT', 'NOTCH1', 'BRCA2', 'MSH6']",12,33.33333333333333,"['SLFN11', 'CSF2', 'H2AX', 'MGMT']","{'BRCA2', 'STAG2', 'ATM', 'HDAC4', 'MSH6', 'PRL', 'ATRX', 'NOTCH1'}"
MV-4-11::Bosutinib,386,1.5544041450777202,97,2.0618556701030926,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,33.33333333333333,"['ABL1', 'BCR']","{'EGFR', 'HCK', 'SRC', 'LYN'}"
SNU-387::Temozolomide,386,3.1088082901554404,97,4.123711340206185,"['SLFN11', 'HDAC4', 'CSF2', 'PRL', 'STAG2', 'ATRX', 'ATM', 'H2AX', 'MGMT', 'NOTCH1', 'BRCA2', 'MSH6']",12,33.33333333333333,"['SLFN11', 'CSF2', 'H2AX', 'MGMT']","{'BRCA2', 'STAG2', 'ATM', 'HDAC4', 'MSH6', 'PRL', 'ATRX', 'NOTCH1'}"
OCI-M1::Bosutinib,386,1.5544041450777202,97,2.0618556701030926,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,33.33333333333333,"['BCR', 'EGFR']","{'HCK', 'SRC', 'ABL1', 'LYN'}"
OCI-AML2::Bosutinib,386,1.5544041450777202,97,2.0618556701030926,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,33.33333333333333,"['LYN', 'BCR']","{'EGFR', 'HCK', 'SRC', 'ABL1'}"
