cl:drug, total number of features,target percentage of total,total number of significant features,target percentage of significant,drug targets,number of targets,percent significant,significant targets,insignificant targets
OCI-AML2::Bosutinib,8457,0.0709471443774388,2114,0.14191106906338694,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,50.0,"['SRC', 'LYN', 'EGFR']","{'ABL1', 'BCR', 'HCK'}"
KMOE-2::Bosutinib,8457,0.0709471443774388,2114,0.14191106906338694,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,50.0,"['SRC', 'BCR', 'EGFR']","{'ABL1', 'LYN', 'HCK'}"
PL-21::Alectinib,8457,0.08277166844034528,1928,0.15560165975103735,"['ALK', 'FGFR1', 'EML4', 'NPM1', 'CDKN2A', 'SMAD4', 'RET']",7,42.857142857142854,"['CDKN2A', 'SMAD4', 'RET']","{'FGFR1', 'EML4', 'ALK', 'NPM1'}"
KMOE-2::Temozolomide,8457,0.1418942887548776,2114,0.23651844843897823,"['SLFN11', 'HDAC4', 'CSF2', 'PRL', 'STAG2', 'ATRX', 'ATM', 'H2AX', 'MGMT', 'NOTCH1', 'BRCA2', 'MSH6']",12,41.66666666666667,"['SLFN11', 'CSF2', 'PRL', 'STAG2', 'MGMT']","{'NOTCH1', 'H2AX', 'ATM', 'ATRX', 'BRCA2', 'MSH6', 'HDAC4'}"
OCI-AML2::Olaparib,8457,0.20101690906940994,2114,0.33112582781456956,"['PARP2', 'PARP3', 'PARP1', 'IDH2', 'ATR', 'BARD1', 'CBLC', 'BRCA2', 'BAP1', 'CHEK1', 'VHL', 'STAG2', 'BRCA1', 'CDK12', 'PALB2', 'ATM', 'MYC']",17,41.17647058823529,"['PARP2', 'PARP3', 'PARP1', 'ATR', 'BARD1', 'CBLC', 'BRCA2']","{'STAG2', 'IDH2', 'CDK12', 'BAP1', 'MYC', 'BRCA1', 'ATM', 'VHL', 'CHEK1', 'PALB2'}"
SK-HEP-1::Afatinib,8457,0.11824524062906468,2114,0.1892147587511826,"['EGFR', 'ERBB2', 'ERBB4', 'KRAS', 'EML4', 'MET', 'BRAF', 'NRG1', 'NRAS', 'ERBB3']",10,40.0,"['EGFR', 'ERBB2', 'EML4', 'BRAF']","{'NRAS', 'MET', 'NRG1', 'ERBB3', 'ERBB4', 'KRAS'}"
OCI-AML2::Talazoparib,8457,0.09459619250325174,2114,0.14191106906338694,"['PARP2', 'PARP1', 'ATM', 'PTEN', 'SLFN11', 'BRCA1', 'PSMD4', 'BRCA2']",8,37.5,"['PARP2', 'PARP1', 'ATM']","{'PSMD4', 'PTEN', 'BRCA1', 'BRCA2', 'SLFN11'}"
KMOE-2::Talazoparib,8457,0.09459619250325174,2114,0.14191106906338694,"['PARP2', 'PARP1', 'ATM', 'PTEN', 'SLFN11', 'BRCA1', 'PSMD4', 'BRCA2']",8,37.5,"['PARP2', 'PARP1', 'ATM']","{'PSMD4', 'PTEN', 'BRCA1', 'BRCA2', 'SLFN11'}"
MV-4-11::Pemetrexed,8457,0.13006976469197115,2114,0.1892147587511826,"['DHFR', 'GART', 'TYMS', 'ATIC', 'FOLR3', 'SLC46A1', 'MTHFR', 'GGH', 'KRAS', 'ALK', 'SLC19A1']",11,36.36363636363637,"['DHFR', 'TYMS', 'ATIC', 'KRAS']","{'SLC19A1', 'GART', 'SLC46A1', 'MTHFR', 'GGH', 'FOLR3', 'ALK'}"
OCI-AML2::Gemcitabine,8457,0.6266997753340429,2114,0.8987701040681173,"['CMPK1', 'RRM2', 'RRM1', 'CBL', 'HLA-C', 'SLC28A3', 'ATAT1', 'SLC28A1', 'POLR1G', 'SLC29A2', 'FKBP5', 'SMAD4', 'SLC29A1', 'NT5C1A', 'SLC29A3', 'CDA', 'SERPINA5', 'PRRC2A', 'XRCC1', 'SH2D5', 'GPX5', 'NT5C3A', 'IGF2', 'ATRX', 'CDSN', 'ALG10', 'WEE1', 'XYLT2', 'DCTD', 'MSH5', 'PPCDC', 'NT5C', 'PPP1R13L', 'CDC5L', 'ETS2', 'PPP1R18', 'CIP2A', 'ACSS2', 'ERCC1', 'DOCK8', 'SLC28A2', 'TENT4A', 'DCK', 'MUCL3', 'KLC3', 'DAPK1', 'C6ORF15', 'POLR2A', 'PSORS1C1', 'FANCC', 'FHL2', 'NT5C2', 'HCP5']",53,35.84905660377358,"['CBL', 'HLA-C', 'ATAT1', 'FKBP5', 'SMAD4', 'SLC29A1', 'SLC29A3', 'XRCC1', 'SH2D5', 'GPX5', 'NT5C3A', 'IGF2', 'ATRX', 'ALG10', 'WEE1', 'NT5C', 'PPP1R13L', 'CDC5L', 'ETS2']","{'NT5C1A', 'POLR1G', 'NT5C2', 'FANCC', 'C6ORF15', 'XYLT2', 'SLC28A1', 'PPCDC', 'PPP1R18', 'SLC28A3', 'CIP2A', 'CDSN', 'TENT4A', 'ACSS2', 'PSORS1C1', 'SLC28A2', 'CDA', 'SLC29A2', 'RRM2', 'SERPINA5', 'HCP5', 'KLC3', 'DCTD', 'MUCL3', 'RRM1', 'POLR2A', 'DOCK8', 'DCK', 'FHL2', 'PRRC2A', 'DAPK1', 'CMPK1', 'ERCC1', 'MSH5'}"
KMOE-2::Olaparib,8457,0.20101690906940994,2114,0.28382213812677387,"['PARP2', 'PARP3', 'PARP1', 'IDH2', 'ATR', 'BARD1', 'CBLC', 'BRCA2', 'BAP1', 'CHEK1', 'VHL', 'STAG2', 'BRCA1', 'CDK12', 'PALB2', 'ATM', 'MYC']",17,35.294117647058826,"['PARP2', 'PARP3', 'PARP1', 'ATR', 'BARD1', 'CBLC']","{'STAG2', 'IDH2', 'CDK12', 'BAP1', 'MYC', 'BRCA1', 'ATM', 'BRCA2', 'VHL', 'CHEK1', 'PALB2'}"
PL-21::Bosutinib,8457,0.0709471443774388,1956,0.10224948875255625,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,33.33333333333333,"['SRC', 'BCR']","{'ABL1', 'LYN', 'EGFR', 'HCK'}"
OCI-AML2::Rucaparib,8457,0.1418942887548776,2114,0.1892147587511826,"['PARP3', 'PARP1', 'PARP2', 'PALB2', 'STAG2', 'SLC47A1', 'BRCA2', 'SLC22A6', 'ATR', 'SLC22A8', 'SLC47A2', 'BRCA1']",12,33.33333333333333,"['PARP3', 'PARP1', 'PARP2', 'PALB2']","{'SLC47A1', 'STAG2', 'SLC47A2', 'BRCA1', 'BRCA2', 'SLC22A6', 'ATR', 'SLC22A8'}"
OCI-M1::Bosutinib,8457,0.0709471443774388,2114,0.0946073793755913,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,33.33333333333333,"['SRC', 'BCR']","{'ABL1', 'LYN', 'EGFR', 'HCK'}"
KMOE-2::Rucaparib,8457,0.1418942887548776,2114,0.1892147587511826,"['PARP3', 'PARP1', 'PARP2', 'PALB2', 'STAG2', 'SLC47A1', 'BRCA2', 'SLC22A6', 'ATR', 'SLC22A8', 'SLC47A2', 'BRCA1']",12,33.33333333333333,"['PARP3', 'PARP1', 'PARP2', 'PALB2']","{'SLC47A1', 'STAG2', 'SLC47A2', 'BRCA1', 'BRCA2', 'SLC22A6', 'ATR', 'SLC22A8'}"
SK-HEP-1::Bosutinib,8457,0.0709471443774388,2114,0.0946073793755913,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,33.33333333333333,"['ABL1', 'SRC']","{'BCR', 'LYN', 'EGFR', 'HCK'}"
OCI-AML2::Temozolomide,8457,0.1418942887548776,2114,0.1892147587511826,"['SLFN11', 'HDAC4', 'CSF2', 'PRL', 'STAG2', 'ATRX', 'ATM', 'H2AX', 'MGMT', 'NOTCH1', 'BRCA2', 'MSH6']",12,33.33333333333333,"['SLFN11', 'CSF2', 'STAG2', 'MGMT']","{'NOTCH1', 'H2AX', 'ATM', 'ATRX', 'BRCA2', 'MSH6', 'HDAC4', 'PRL'}"
OCI-M1::Temozolomide,8457,0.1418942887548776,2114,0.1892147587511826,"['SLFN11', 'HDAC4', 'CSF2', 'PRL', 'STAG2', 'ATRX', 'ATM', 'H2AX', 'MGMT', 'NOTCH1', 'BRCA2', 'MSH6']",12,33.33333333333333,"['SLFN11', 'CSF2', 'STAG2', 'MGMT']","{'NOTCH1', 'H2AX', 'ATM', 'ATRX', 'BRCA2', 'MSH6', 'HDAC4', 'PRL'}"
OCI-AML2::Panobinostat,8457,0.18919238500650348,2114,0.23651844843897823,"['HDAC8', 'HDAC7', 'HDAC1', 'HDAC6', 'HDAC2', 'HDAC5', 'HDAC9', 'HDAC4', 'HDAC3', 'HDAC10', 'HDAC11', 'MYCN', 'SMARCB1', 'KRAS', 'KMT2A', 'BAP1']",16,31.25,"['HDAC8', 'HDAC2', 'HDAC5', 'HDAC9', 'HDAC3']","{'HDAC7', 'HDAC10', 'SMARCB1', 'HDAC6', 'BAP1', 'KMT2A', 'MYCN', 'HDAC11', 'KRAS', 'HDAC4', 'HDAC1'}"
MOLM-13::Bortezomib,8457,0.8040676362776398,1258,1.669316375198728,"['PSMC2', 'PSMD4P1', 'PSMD11', 'PSMB3', 'PSMD3', 'PSMA8', 'PSMB10', 'PSMC3IP', 'PSMD14', 'PSMD8', 'PSMD13', 'PSMC1P1', 'PSMD10P2', 'PSME3', 'PSMB1', 'PSMD9', 'PSMD10P3', 'PSMD6', 'PSMD12', 'PSMC3', 'PSME2P2', 'PSMA1', 'PSMD4', 'PSMC4', 'PSMB8', 'PSMD2', 'PSME1', 'PSMD10', 'PSMD5', 'PSMA6', 'PSMD1', 'PSMA3', 'PSME2', 'PSMA4', 'PSMC5', 'PSMC1', 'PSMB6', 'PSMB5', 'PSMB4', 'PSMB9', 'PSME4', 'PSMA2', 'PSMB7', 'PSMD7', 'PSMB2', 'PSMB11', 'PSMA7', 'ADRM1', 'PSMA5', 'PSMF1', 'PSMC6', 'PIPSL', 'PSMD10P1', 'SEM1', 'BCL2L2', 'PRSS1', 'PMAIP1', 'CTSB', 'KLK4', 'PRSS3', 'F12', 'PRSS2', 'GATA2', 'CAPN1', 'HSPB2', 'PRB2', 'PLAT', 'CTSL']",68,30.88235294117647,"['PSMC2', 'PSMD4P1', 'PSMB10', 'PSMD6', 'PSMD12', 'PSMD4', 'PSMC4', 'PSMD2', 'PSME1', 'PSMD5', 'PSMD1', 'PSME2', 'PSMA4', 'PSMC1', 'PSMB6', 'PSMB5', 'PSMB9', 'PSMB7', 'PSMD7', 'PSMB2', 'ADRM1']","{'BCL2L2', 'GATA2', 'SEM1', 'PSMA1', 'PRSS2', 'F12', 'PIPSL', 'PSMB4', 'PSMD13', 'PSMD10', 'PSME3', 'PMAIP1', 'PSMC3IP', 'PSMD8', 'PSMB1', 'PSMA7', 'CTSB', 'PSME4', 'PSMD10P3', 'PSMA8', 'PSME2P2', 'PSMA2', 'PSMC6', 'PSMD10P2', 'PSMC5', 'PSMD9', 'PSMA6', 'PSMB11', 'PSMA5', 'PSMD10P1', 'PSMF1', 'PSMB3', 'PLAT', 'PRSS3', 'PSMA3', 'PSMC3', 'PRB2', 'PSMD14', 'PSMB8', 'CAPN1', 'KLK4', 'PRSS1', 'PSMD3', 'CTSL', 'PSMC1P1', 'HSPB2', 'PSMD11'}"
MV-4-11::Crizotinib,8457,0.15371881281778407,2114,0.1892147587511826,"['MET', 'ROS1', 'ALK', 'EML4', 'NPM1', 'ETV6', 'PTPN12', 'SMAD4', 'AREG', 'EGFR', 'CDKN2A', 'NTRK1', 'KRAS']",13,30.76923076923077,"['ALK', 'SMAD4', 'EGFR', 'CDKN2A']","{'MET', 'EML4', 'ETV6', 'NPM1', 'NTRK1', 'PTPN12', 'ROS1', 'KRAS', 'AREG'}"
MV-4-11::Dabrafenib,8457,0.15371881281778407,2114,0.1892147587511826,"['BRAF', 'CDKN2A', 'HLA-DRB1', 'STAG2', 'NRAS', 'ATXN1L', 'MITF', 'EZH2', 'MAP2K2', 'RAC1', 'MAP2K1', 'HRAS', 'NF1']",13,30.76923076923077,"['MITF', 'EZH2', 'MAP2K2', 'RAC1']","{'HRAS', 'BRAF', 'STAG2', 'NRAS', 'MAP2K1', 'ATXN1L', 'HLA-DRB1', 'CDKN2A', 'NF1'}"
OCI-AML2::Dabrafenib,8457,0.15371881281778407,2114,0.1892147587511826,"['BRAF', 'CDKN2A', 'HLA-DRB1', 'STAG2', 'NRAS', 'ATXN1L', 'MITF', 'EZH2', 'MAP2K2', 'RAC1', 'MAP2K1', 'HRAS', 'NF1']",13,30.76923076923077,"['CDKN2A', 'HLA-DRB1', 'MAP2K2', 'RAC1']","{'HRAS', 'BRAF', 'STAG2', 'NRAS', 'MAP2K1', 'ATXN1L', 'EZH2', 'MITF', 'NF1'}"
OCI-M1::Dabrafenib,8457,0.15371881281778407,2114,0.1892147587511826,"['BRAF', 'CDKN2A', 'HLA-DRB1', 'STAG2', 'NRAS', 'ATXN1L', 'MITF', 'EZH2', 'MAP2K2', 'RAC1', 'MAP2K1', 'HRAS', 'NF1']",13,30.76923076923077,"['CDKN2A', 'STAG2', 'MAP2K2', 'RAC1']","{'HRAS', 'BRAF', 'NRAS', 'MAP2K1', 'ATXN1L', 'EZH2', 'MITF', 'HLA-DRB1', 'NF1'}"
PL-21::Crizotinib,8457,0.15371881281778407,1879,0.21287919105907396,"['MET', 'ROS1', 'ALK', 'EML4', 'NPM1', 'ETV6', 'PTPN12', 'SMAD4', 'AREG', 'EGFR', 'CDKN2A', 'NTRK1', 'KRAS']",13,30.76923076923077,"['SMAD4', 'AREG', 'EGFR', 'CDKN2A']","{'MET', 'EML4', 'ETV6', 'NPM1', 'NTRK1', 'PTPN12', 'ROS1', 'KRAS', 'ALK'}"
OCI-AML2::Vorinostat,8457,0.27196405344684876,2114,0.33112582781456956,"['HDAC8', 'HDAC3', 'HDAC7', 'HDAC1', 'HDAC4', 'HDAC11', 'HDAC5', 'HDAC2', 'HDAC10', 'HDAC6', 'HDAC9', 'CFTR', 'NPM1', 'RB1', 'SMARCB1', 'FBXW7', 'TUBA3C', 'EZH2', 'MYD88', 'TUBB4A', 'BAP1', 'CHD4', 'NR0B1']",23,30.434782608695656,"['HDAC8', 'HDAC7', 'HDAC4', 'HDAC2', 'HDAC10', 'HDAC9', 'NPM1']","{'HDAC5', 'EZH2', 'SMARCB1', 'RB1', 'FBXW7', 'HDAC6', 'BAP1', 'HDAC3', 'MYD88', 'TUBB4A', 'CFTR', 'TUBA3C', 'CHD4', 'NR0B1', 'HDAC11', 'HDAC1'}"
