rs,mm_r2,model_r2,model_MSE,model_pearson
0,0.6927164177618034,0.6381781734522907,2.194899883699437,0.8607734933972108
8,0.6927164177618034,0.6397591691142094,2.1853091765063843,0.8617523612625316
23,0.8470547453060171,0.6042678860374511,2.22020429821038,0.9161228829363927
42,0.8470547453060171,0.5779401409137935,2.3679127373876554,0.913382847953041
69,0.5608559335659551,0.6741037885372351,1.8146564556665865,0.8811824817959105
88,0.6927164177618034,0.6362571418791466,2.2065533320740367,0.8612841302655709
