rs,mm_r2,model_r2,model_MSE,model_pearson
0,0.7696015557711375,0.7824809501446099,1.3448352858901464,0.8859652183188949
8,0.7736942497208321,0.7698415814160576,1.5023635016708479,0.8822038223723864
23,0.7761875821781954,0.7861745788204828,1.220180100201517,0.8882627210154224
42,0.8138434995826415,0.7895411941504907,1.418043650258443,0.8949370416375477
69,0.7962405462064756,0.7937699352087084,1.2758504121582008,0.8964929152498415
88,0.7993264250835845,0.8042694140854333,1.1426889292952525,0.8973304012541922
