rs,mm_r2,model_r2,model_MSE,model_pearson
0,0.6927164177618034,0.6681291649316694,2.0132098282873083,0.8616975960459098
8,0.6927164177618034,0.6677594173546142,2.0154528077162164,0.8614186814952263
23,0.8470547453060171,0.8524662495389362,0.8277191952527523,0.9286177054780265
42,0.8470547453060171,0.8517050514360527,0.8319897996343102,0.9283654480973398
69,0.5608559335659551,0.6220160277854312,2.1046917122448208,0.8728634886012252
88,0.6927164177618034,0.6682417207088289,2.0125270373552233,0.861905422597563
