rs,mm_r2,mixed_set_r2,model_r2,model_standard_error,model_MSE,model_pearson
0,0.7127853801718398,0.6908997606298508,0.6607367200422949,0.0,2.397716171629132,0.8204620354081604
8,0.6604483154054837,0.6613518332502457,0.6632501480925077,0.0,2.2931384623708446,0.820736137499653
23,0.7074245793012701,0.692849760140391,0.6854125072422445,0.0,2.255630019918503,0.8472536784193093
42,0.6958019319699476,0.6899512119282935,0.7130685642873009,7.850462293418875e-17,2.032124014635808,0.8449432678446078
69,0.7178504490075761,0.7186763265539894,0.6603440716318112,0.0,2.177317324350799,0.8240262508877033
88,0.644724475938339,0.6294981673900264,0.6216724611986897,0.0,2.7501478332464564,0.8121611792852335
