rs,mm_r2,mixed_set_r2,model_r2,model_standard_error,model_MSE,model_pearson
0,0.6844875508919923,0.6758129314918444,0.6635269201183251,0.0,2.9609839112495377,0.8168941888013536
8,0.6763910064876586,0.6803473599219797,0.644829470425369,0.0,2.572237632892091,0.815336147705591
23,0.5692972153541123,0.547901100484107,0.6507810001858858,0.0,3.1973479946197947,0.8349044867205064
42,0.7435972629343248,0.7544590678726447,0.6688034888460032,0.0,2.322415053167743,0.846763028607562
69,0.7859511399663385,0.7939250991085649,0.7445086527052893,7.850462293418875e-17,1.9806169282493165,0.8848730663495809
88,0.6982884074548628,0.6854696017786817,0.6942758700619808,0.0,2.5111341590165903,0.8352682877227073
