rs,mm_r2,model_r2,model_MSE,model_pearson
0,0.5898217008483722,0.6093115495125648,1.9692535576359902,0.8080477487594832
8,0.5898217008483722,0.6064144367294689,1.9838563687707098,0.8050868522088751
23,0.5963266477917976,0.6458025589028864,1.9939092902623479,0.8212670772875804
42,0.6695214226914044,0.5901408240286968,3.0533116663167137,0.8243100619855164
69,0.6695214226914044,0.5880926073720079,3.0685701848022204,0.8252664309435466
88,0.5963266477917976,0.6458813485135055,1.9934657542048793,0.8213460986981618
