rs,mm_r2,mixed_set_r2,model_r2,model_MSE,model_pearson
0,0.7127853801718398,0.7592616659500667,0.7705517403987501,1.6216072740517686,"(array([0.8781352715760004], dtype=object), 0.0)"
8,0.6604483154054837,0.6276482951917717,0.7351667325203914,1.803413864424403,"(array([0.858115907979063], dtype=object), 0.0)"
23,0.7074245793012701,0.7498136346381952,0.7518777472459393,1.7790662845990342,"(array([0.8718330349905741], dtype=object), 0.0)"
42,0.6958019319699476,0.6943651851317798,0.7451663686079926,1.8047989088482734,"(array([0.8636882565320233], dtype=object), 0.0)"
69,0.7178504490075761,0.7352807240953616,0.737661539021871,1.6816843994903836,"(array([0.8610786979967511], dtype=object), 0.0)"
88,0.644724475938339,0.7187520956978026,0.7005025196648961,2.1771144369136963,"(array([0.837191223205351], dtype=object), 0.0)"
