rs,mm_r2,mixed_set_r2,model_r2,model_MSE,model_pearson
0,0.7127853801718398,0.7635112030167417,0.7659092611850522,1.6544176256127257,"(array([0.8796931110609965], dtype=object), 0.0)"
8,0.6604483154054837,0.686216427258904,0.7385526785203163,1.7803568594696657,"(array([0.859815230807545], dtype=object), 0.0)"
23,0.7074245793012701,0.7708695630085467,0.77637136913729,1.6034440805808756,"(array([0.8845842301074002], dtype=object), 0.0)"
42,0.6958019319699476,0.6901847642716293,0.7516794907459337,1.7586712621026628,"(array([0.8671724052667636], dtype=object), 0.0)"
69,0.7178504490075761,0.7177811833525953,0.7465418804096813,1.6247581999604017,"(array([0.864079254507972], dtype=object), 0.0)"
88,0.644724475938339,0.720987664879352,0.7119756247678359,2.093713859627067,"(array([0.8442201226405898], dtype=object), 0.0)"
