cl:drug, total number of features,target percentage of total,total number of significant features,target percentage of significant,drug targets,number of targets,percent significant,significant targets,insignificant targets
JHH-4::Bosutinib,8457,0.0709471443774388,846,0.3546099290780142,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,50.0,"['ABL1', 'BCR', 'EGFR']","{'HCK', 'LYN', 'SRC'}"
KYSE-520::Bosutinib,8457,0.0709471443774388,846,0.3546099290780142,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,50.0,"['ABL1', 'BCR', 'EGFR']","{'HCK', 'LYN', 'SRC'}"
KYSE-150::Bosutinib,8457,0.0709471443774388,846,0.2364066193853428,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,33.33333333333333,"['ABL1', 'EGFR']","{'HCK', 'BCR', 'LYN', 'SRC'}"
KYSE-70::Bosutinib,8457,0.0709471443774388,846,0.2364066193853428,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,33.33333333333333,"['ABL1', 'BCR']","{'HCK', 'EGFR', 'LYN', 'SRC'}"
OE19::Bosutinib,8457,0.0709471443774388,846,0.2364066193853428,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,33.33333333333333,"['BCR', 'EGFR']","{'HCK', 'ABL1', 'LYN', 'SRC'}"
THP-1::Bosutinib,8457,0.0709471443774388,846,0.2364066193853428,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,33.33333333333333,"['HCK', 'EGFR']","{'ABL1', 'BCR', 'LYN', 'SRC'}"
MONO-MAC-6::Belinostat,8457,0.15371881281778407,846,0.4728132387706856,"['HDAC2', 'HDAC5', 'HDAC4', 'HDAC10', 'HDAC7', 'HDAC11', 'HDAC9', 'HDAC1', 'HDAC3', 'HDAC6', 'HDAC8', 'UGT1A1', 'FBXW7']",13,30.76923076923077,"['HDAC4', 'HDAC10', 'HDAC7', 'HDAC9']","{'HDAC3', 'UGT1A1', 'HDAC1', 'HDAC5', 'HDAC6', 'FBXW7', 'HDAC2', 'HDAC8', 'HDAC11'}"
KYSE-520::Pemetrexed,8457,0.13006976469197115,846,0.3546099290780142,"['DHFR', 'GART', 'TYMS', 'ATIC', 'FOLR3', 'SLC46A1', 'MTHFR', 'GGH', 'KRAS', 'ALK', 'SLC19A1']",11,27.27272727272727,"['DHFR', 'FOLR3', 'SLC46A1']","{'ALK', 'SLC19A1', 'ATIC', 'GART', 'GGH', 'TYMS', 'KRAS', 'MTHFR'}"
MONO-MAC-6::Vorinostat,8457,0.27196405344684876,846,0.7092198581560284,"['HDAC8', 'HDAC3', 'HDAC7', 'HDAC1', 'HDAC4', 'HDAC11', 'HDAC5', 'HDAC2', 'HDAC10', 'HDAC6', 'HDAC9', 'CFTR', 'NPM1', 'RB1', 'SMARCB1', 'FBXW7', 'TUBA3C', 'EZH2', 'MYD88', 'TUBB4A', 'BAP1', 'CHD4', 'NR0B1']",23,26.08695652173913,"['HDAC3', 'HDAC4', 'HDAC5', 'HDAC10', 'CFTR', 'SMARCB1']","{'TUBA3C', 'BAP1', 'NPM1', 'MYD88', 'TUBB4A', 'HDAC7', 'HDAC6', 'HDAC9', 'FBXW7', 'HDAC2', 'RB1', 'HDAC1', 'NR0B1', 'CHD4', 'HDAC8', 'EZH2', 'HDAC11'}"
THP-1::Ruxolitinib,8457,0.09459619250325174,846,0.2364066193853428,"['JAK2', 'JAK3', 'JAK1', 'VHL', 'MPL', 'CRLF2', 'CSF3R', 'PLAUR']",8,25.0,"['JAK2', 'MPL']","{'CSF3R', 'VHL', 'CRLF2', 'JAK1', 'JAK3', 'PLAUR'}"
