rs,mm_r2,model_r2,model_MSE,model_pearson
0,0.7696015557711375,0.7884631097754179,1.307849930526161,0.8897559032806811
8,0.7736942497208321,0.7695574362790559,1.5042182645147841,0.8815938297853645
23,0.7761875821781954,0.7911311940540322,1.191895515333307,0.8904842379921253
42,0.8138434995826415,0.7896519221881633,1.4172975793582812,0.8947693298330693
69,0.7962405462064756,0.8039631054017036,1.212789963599972,0.9010805269362474
88,0.7993264250835845,0.8009782586272219,1.1619029263775953,0.8959112132713895
