rs,mm_r2,mixed_set_r2,model_r2,model_standard_error,model_MSE,model_pearson
0,0.7127853801718398,0.6732443080008547,0.6674484386902254,0.001479674269709085,2.350281635408254,0.8331222630020969
8,0.6604483154054837,0.6233247793474435,0.6904712416558567,0.002409704691238598,2.1077731644076,0.8318772293566253
23,0.7074245793012701,0.6854467821609966,0.6590277214917486,0.002960034306380103,2.4448120954238526,0.8336014700405707
42,0.6958019319699476,0.6843454137714207,0.7066190841484039,0.0033076121943960528,2.0778009319788495,0.849543761954349
69,0.7178504490075761,0.698055456892966,0.6906531660420014,0.001874625324712806,1.9830250690625157,0.8318961754053902
88,0.644724475938339,0.6325755597181355,0.6194125076121227,0.0008885244782937768,2.766575943341288,0.8270872716569713
