rs,mm_r2,mixed_set_r2,model_r2,model_standard_error,model_MSE,model_pearson
0,0.6844875508919923,0.6815967187199766,0.6889348755277594,0.0024799032820237844,2.7373923323584806,0.8326145306237346
8,0.6763910064876586,0.6826485721946751,0.6924982114768147,0.0036725918194975386,2.227008174265648,0.8475892610189415
23,0.5692972153541123,0.479411471207018,0.5886001942500362,0.0046785882372043855,3.766657440178765,0.8105555545587043
42,0.7435972629343248,0.733389486930189,0.7270290434355804,0.001973825642859813,1.9141260165872847,0.8690422322145468
69,0.7859511399663384,0.8202513589954594,0.786216489561312,0.003074514923166576,1.6572899404965327,0.8993228717196928
88,0.6982884074548628,0.6497045627646296,0.7277878018018494,0.0009356724756283103,2.235876342292483,0.8541397926947855
