rs,mm_r2,mixed_set_r2,model_r2,model_standard_error,model_MSE,model_pearson
0,0.6844875508919923,0.6824085498543105,0.7089161257709715,0.0023093986126891835,2.561556094530457,0.8474254997282665
8,0.6763910064876586,0.683101633920807,0.6945276180517997,0.003808354417816414,2.212310682413306,0.8451882407123672
23,0.5692972153541124,0.4745037082421389,0.6201549362080909,0.0020645549826342558,3.477751364123238,0.8226848216099721
42,0.7435972629343248,0.7350936767057161,0.7502639233489087,0.005139090299712776,1.7511984703965338,0.8831611150598992
69,0.7859511399663385,0.8211657422930987,0.8116046400373204,0.0012353833846267825,1.460476227851619,0.911535663480148
88,0.6982884074548628,0.6522867233295819,0.7323065030562708,0.0023251594374884416,2.198760969434381,0.8562392179363448
