rs,mm_r2,mixed_set_r2,model_r2,model_standard_error,model_MSE,model_pearson
0,0.757812315839631,0.7237850107931536,0.6314437967256066,0.002581363226195697,2.8170877415668696,0.8229552493184112
8,0.7154759442220746,0.7435351869920263,0.6880628285954958,0.000922145891611527,2.3961020724284476,0.8560408526954144
23,0.7634897096565196,0.7036139585795027,0.7724963307064991,0.001381963577542281,2.0088044453386655,0.8842008014409952
42,0.7303210909846958,0.7215257290765683,0.7574129462166905,0.0020126825471456808,1.915395301113514,0.8763818559754348
69,0.7664168119982462,0.7539379733509484,0.8188518469503402,0.0022691714297138434,1.6037434824366823,0.9080761104218373
88,0.6623309286843526,0.5878283523075781,0.7273114968779499,0.0014502063295908961,2.343797275846375,0.8641082201965146
