rs,mm_r2,mixed_set_r2,model_r2,model_standard_error,model_MSE,model_pearson
0,0.7127853801718398,0.6908997606298508,0.7523486323957748,0.0,1.750256287991877,0.8719157965481595
8,0.6604483154054837,0.6613518332502457,0.6866853585682382,7.850462293418875e-17,2.133553588877221,0.8338956767475284
23,0.7074245793012701,0.692849760140391,0.740465335423783,0.0,1.8608946449068964,0.8629062962276322
42,0.6958019319699476,0.6899512119282935,0.679859069723354,7.850462293418875e-17,2.267322403580847,0.8271296003668773
69,0.7178504490075761,0.7186763265539894,0.7198858602716838,0.0,1.7956329281700374,0.863095271193734
88,0.644724475938339,0.6294981673900264,0.6769182449932158,7.850462293418875e-17,2.3485538253666576,0.8328558337326021
