rs,mm_r2,mixed_set_r2,model_r2,model_standard_error,model_MSE,model_pearson
0,0.7294791737001358,0.7172117845164498,0.7109282497759488,0.0,2.725041983313927,0.8447977544304404
8,0.7260521545487554,0.7308809363294475,0.7076609826045144,0.0,2.41784697084695,0.858423636531792
23,0.6619086094679898,0.6349847066028247,0.6927471371020426,7.850462293418875e-17,2.8918837230676453,0.8523196664641718
42,0.7223309874868862,0.7338353325837057,0.7374070125972656,0.0,2.1971141137682166,0.8618177066543136
69,0.7861389194664018,0.7916182099227216,0.7850352580664108,7.850462293418875e-17,1.8617330790516327,0.8905000478648132
88,0.7554642447841883,0.7261871719096078,0.7859742796164455,0.0,1.9763566916177993,0.8870376414107347
