rs,mm_r2,mixed_set_r2,model_r2,model_standard_error,model_MSE,model_pearson
0,0.7565844055709641,0.7382586007779766,0.7302225697455798,7.850462293418875e-17,2.4156392948298238,0.8571538844876565
8,0.7356511563855754,0.7408396768394891,0.7671696732832947,7.850462293418875e-17,2.0282648777807486,0.8771882579730328
23,0.7527883517483184,0.7404017126010858,0.7590715010928272,0.0,2.1988862056634177,0.8718990009241375
42,0.7345538704930672,0.7339499887108061,0.7634536887380187,0.0,2.2256332759529394,0.8743111170195919
69,0.7762804746201029,0.7765129092352726,0.7772027262301678,0.0,1.8661129415831026,0.8845310775854872
88,0.6894842555601277,0.6738746493175141,0.7010943026972638,7.850462293418875e-17,2.7901851975098233,0.8508242614125495
