rs,mm_r2,mixed_set_r2,model_r2,model_standard_error,model_MSE,model_pearson
0,0.7294791737001358,0.7172117845164498,0.7301528286893212,0.0,2.543814365568966,0.8573057551858255
8,0.7166006282352986,0.7168356376863629,0.664843503956231,0.0,2.596264093820244,0.8447274163807911
23,0.6619086094679897,0.6349847066028246,0.6994659151476311,0.0,2.8286461516234547,0.8620960960250676
42,0.7379905735500522,0.7486994410064409,0.7490957496321882,7.850462293418875e-17,2.0189085470287202,0.8707701322817324
69,0.8017229227786652,0.8028020799988891,0.7829364182448475,0.0,1.8613971378207137,0.8932497816395728
88,0.7545115821255559,0.7391116373104426,0.7369535336476252,7.850462293418875e-17,2.3568738180371533,0.8588999973107707
