rs,mm_r2,mixed_set_r2,model_r2,model_standard_error,model_MSE,model_pearson
0,0.7127853801718398,0.6908997606298508,0.7245259063849053,0.0,1.9468911849467871,0.8673667923866899
8,0.6604483154054837,0.6613518332502457,0.6649803964895422,0.0,2.2813561286111694,0.8225931399407997
23,0.7074245793012701,0.692849760140391,0.7353829710839801,7.850462293418875e-17,1.8973358062401926,0.8667739245257503
42,0.6958019319699476,0.6899512119282935,0.7025481143290346,7.850462293418875e-17,2.106632612663294,0.8387765486807766
69,0.7178504490075761,0.7186763265539894,0.7095196792126734,0.0,1.862083897289215,0.8552027865276239
88,0.644724475938339,0.6294981673900264,0.6345393616996171,0.0,2.656615444234174,0.8208182771446364
