rs,mm_r2,mixed_set_r2,model_r2,model_standard_error,model_MSE,model_pearson
0,0.7565844055709641,0.7382586007779766,0.7654571671652662,0.0,2.1001418939381504,0.8753371124894225
8,0.7356511563855754,0.7408396768394891,0.7479133204937759,0.0,2.196013575246,0.8695353070353231
23,0.7527883517483184,0.7404017126010858,0.7709210331653424,0.0,2.090738880892763,0.8786439722776844
42,0.7345538704930672,0.7339499887108061,0.7585120749394783,0.0,2.2721282732676893,0.8712850980421651
69,0.7762804746201029,0.7765129092352726,0.7786476207424957,7.850462293418875e-17,1.8540107452543315,0.8843670437897917
88,0.6894842555601277,0.6738746493175141,0.7025007583096201,0.0,2.777056402488641,0.8445794388742071
