rs,mm_r2,mixed_set_r2,model_r2,model_MSE,model_pearson
0,0.7127853801718398,0.6908997606298508,0.6699464018830529,2.3326274797792586,0.828218380670218
8,0.6604483154054837,0.6613518332502457,0.6591528031611964,2.3210398235811573,0.8240390227946482
23,0.7074245793012701,0.692849760140391,0.755069317907958,1.756182340508212,0.8772220694806029
42,0.6958019319699476,0.6899512119282935,0.7081840073497608,2.0667177336160103,0.8432157422067836
69,0.7178504490075761,0.7186763265539894,0.6733455222985105,2.093973324102376,0.8254875150909216
88,0.644724475938339,0.6294981673900264,0.6261439983215225,2.717643225813959,0.80039685526969
