rs,mm_r2,mixed_set_r2,model_r2,model_MSE,model_pearson
0,0.7544695277405719,0.7593644828876283,0.7837976538427464,1.3382870182223843,"(array([0.8876718030383053], dtype=object), 0.0)"
8,0.6552449783833365,0.7129309248975766,0.7427820654762542,1.6859089560995362,"(array([0.8636032103129015], dtype=object), 0.0)"
23,0.7715985291871013,0.7687919720854821,0.7914124377280969,1.3125846369592171,"(array([0.8914222204986404], dtype=object), 0.0)"
42,0.6909686954965097,0.7325539165634696,0.7845427028275092,1.4950580456740663,"(array([0.8863240241448491], dtype=object), 0.0)"
69,0.7012694268684483,0.7720710112954727,0.7668654763912947,1.6073892047960474,"(array([0.8763554279822274], dtype=object), 0.0)"
88,0.6608797110071564,0.7342714418059799,0.5949765773155349,2.91567186400631,"(array([0.7979799416534948], dtype=object), 0.0)"
