rs,mm_r2,mixed_set_r2,model_r2,model_MSE,model_pearson
0,0.7127853801718398,0.7566331566789113,0.7652257052399591,1.6592486027345854,"(array([0.8811664885607796], dtype=object), 0.0)"
8,0.6604483154054837,0.6757438910964206,0.7201168810630294,1.905897631037389,"(array([0.8500316471271785], dtype=object), 0.0)"
23,0.7074245793012701,0.7272343037391609,0.7389355452716759,1.8718634236114127,"(array([0.8641978913376481], dtype=object), 0.0)"
42,0.6958019319699476,0.7012112730698102,0.7446446766686616,1.8084936685929591,"(array([0.8641525701656367], dtype=object), 0.0)"
69,0.7178504490075761,0.7409795576279423,0.7523500265706259,1.5875258827759426,"(array([0.8674395936272671], dtype=object), 0.0)"
88,0.644724475938339,0.6976702255137971,0.6819160027835005,2.312224001739253,"(array([0.826375360964513], dtype=object), 0.0)"
