rs,mm_r2,mixed_set_r2,model_r2,model_standard_error,model_MSE,model_pearson
0,0.7786206235386616,0.7854440150541532,0.7824094994771227,0.0011067613520079607,1.7829571116878615,0.8955250831707204
8,0.7293868905345406,0.729971008056724,0.752613084923769,0.0017024736717292542,2.206553417462106,0.8712128239268886
23,0.7567019383988769,0.7136244991837394,0.7947467525848942,0.0031182448435917412,1.9720122279326613,0.9024930152111418
42,0.6951136476116986,0.6693430123552798,0.7502831929017579,0.0008261218294384784,2.2607603086496373,0.8664398024637449
69,0.7792626448203643,0.7854990656101674,0.8175579486913331,0.0011191801720851636,1.5327197490851192,0.9051729777480575
88,0.6509511762798019,0.606481759913909,0.7128933969750546,0.004516150478551889,2.7600859247794896,0.8829875061802275
