rs,mm_r2,mixed_set_r2,model_r2,model_standard_error,model_MSE,model_pearson
0,0.7786206235386616,0.7850195316169034,0.7969931492995659,0.000387671862981116,1.6634573076853583,0.9019430732340665
8,0.7293868905345406,0.7290632513229979,0.7710871894208317,0.0014027452622347488,2.0417747006896994,0.8833898104437887
23,0.7567019383988769,0.7134520224828138,0.801162633337913,0.0008256912395804339,1.9103703515811368,0.9054622049503142
42,0.6951136476116986,0.6687918873888553,0.7436001802949446,0.0004828849743803338,2.3212636036390886,0.8624391702010612
69,0.7792626448203643,0.7863579277503775,0.8223139399146697,0.0014474851666977473,1.4927640391915127,0.9075222678256406
88,0.6509511762798019,0.6054594841075693,0.7157058627002442,0.0022565397833981247,2.733048416828668,0.8861383466368528
