rs,mm_r2,mixed_set_r2,model_r2,model_standard_error,model_MSE,model_pearson
0,0.7294791737001358,0.7198033475130903,0.7559714999906804,0.0022442895688986474,2.300425092161742,0.8715126386433271
8,0.7166006282352986,0.7138562598085711,0.718594208836992,0.0005884993732054125,2.1798883805438294,0.8649549699396316
23,0.6619086094679898,0.5909557083837912,0.7061198878958428,0.003750468940445598,2.7660185318096087,0.8672526565514382
42,0.7379905735500522,0.7413007071404479,0.7665275659721472,0.0009688546690962473,1.8786429160265083,0.8784616800887464
69,0.8017229227786652,0.8184316674095063,0.8159527570548335,0.0020563075510625544,1.5782703320005194,0.9063554885531613
88,0.7545115821255559,0.715125441676377,0.791186363567462,0.0014509087551209502,1.8709523050490298,0.8907401975439813
