rs,mm_r2,mixed_set_r2,model_r2,model_standard_error,model_MSE,model_pearson
0,0.7127853801718398,0.6732559540365677,0.7665604624293558,0.0012533250432648776,1.6498153127581,0.8859989518283992
8,0.6604483154054837,0.6219275703116595,0.7285005175579807,0.0006223049325593114,1.848808253886334,0.8548030629371721
23,0.7074245793012701,0.6829124038657165,0.6996953994551457,0.0037448763682823598,2.153219971240921,0.8480421631280167
42,0.6958019319699476,0.6845989230806948,0.7217657354693414,0.0010336596580860498,1.970528357211504,0.8505586042628934
69,0.7178504490075761,0.6980757135675969,0.7551901215004069,0.001760772295830088,1.569319847264884,0.87856641417458
88,0.644724475938339,0.6327002510672921,0.6810516806287654,0.0015568160242036022,2.3185069535661347,0.84565171210389
