rs,mm_r2,mixed_set_r2,model_r2,model_standard_error,model_MSE,model_pearson
0,0.7127853801718398,0.6766835907887196,0.7668198458712019,0.000623120659673125,1.6479821409711481,0.8862810895098835
8,0.6604483154054837,0.6233316476056829,0.7310821556466801,0.0017115672299329984,1.8312282800167554,0.8562289836680465
23,0.7074245793012701,0.684713518780863,0.702415746475258,0.0012894262408646177,2.133714757129036,0.85330198891767
42,0.6958019319699476,0.6848738220544528,0.7249830863163612,0.0023760631892454547,1.9477422309597805,0.8522864897228787
69,0.7178504490075761,0.6979285204598448,0.7463053285741729,0.00020519997449725238,1.6262745827658893,0.8715954699506423
88,0.644724475938339,0.6328273523156094,0.6424740333564588,0.0018866375584882411,2.59893653422481,0.8095192249811592
