rs,mm_r2,mixed_set_r2,model_r2,model_standard_error,model_MSE,model_pearson
0,0.7992533184732499,0.7819052035516773,0.8024222983705281,0.0009398748239542963,1.6592296926078,0.8981245892847182
8,0.7264965875741836,0.7201884118968054,0.7681121005619039,0.0011244197366235785,2.043580567999999,0.8777940348849395
23,0.7681652904025178,0.7369115125657257,0.8065630248302206,0.0004971647337641711,1.8198592901954376,0.9066311015668129
42,0.7251503884149864,0.717255544855659,0.7486192454488282,0.0031882593659853325,1.991315114463787,0.8811889416670438
69,0.7450878704006478,0.7302287851626825,0.7900240155210634,0.0004803211970466705,1.8495144654564308,0.8906221984374229
88,0.6779713139926378,0.6275634774650013,0.7192453569058402,0.00286816447023317,2.6618493749845418,0.8754864054633767
