rs,mm_r2,mixed_set_r2,model_r2,model_standard_error,model_MSE,model_pearson
0,0.7505008737854393,0.7415177338685467,0.7646287526408398,0.0012371399668697463,2.1647337491850163,0.8747713590857373
8,0.7166006282352986,0.7158654828916307,0.719761131026221,0.0014838417312912943,2.170848907294946,0.8675581557999158
23,0.6721552520789962,0.5999147334186712,0.7090574157474162,0.0002331450455093885,2.7692459521596033,0.8653605434942553
42,0.7094261426903672,0.6925535675509803,0.7447433667390551,0.001473795016352898,2.3086723953472523,0.8661061492109816
69,0.7767980347123623,0.7832118627556635,0.7814145201567747,0.0007972146064063828,1.8951340262467584,0.8891627134130617
88,0.7615135520170193,0.723279574417385,0.8087084820002284,0.0015208504364215899,1.7841188543026862,0.9015201481956853
