rs,mm_r2,model_r2,model_MSE,model_pearson
0,0.6927164177618034,0.6084958198785406,2.3749603157318844,0.8608580088319774
8,0.6927164177618034,0.5930188854204551,2.468847193608215,0.8598622093696431
23,0.8470547453060171,0.689086427080836,1.7443407462059084,0.9255142301374653
42,0.8470547453060171,0.6584758970691471,1.9160772010059386,0.9239959960372623
69,0.5608559335659551,0.6544037642085718,1.924350201918933,0.874981389963698
88,0.6927164177618034,0.6038829992119652,2.4029428165146496,0.8611508651529372
