rs,mm_r2,model_r2,model_MSE,model_pearson
0,0.6927164177618034,0.6153770477817625,2.3332171006566607,0.8587961545422659
8,0.6927164177618034,0.6286013805526058,2.2529950567361032,0.8620775471620732
23,0.8470547453060171,0.6004842450250665,2.2414319311018978,0.9173168901887525
42,0.8470547453060171,0.6217485115320133,2.122131489638403,0.9198893893631451
69,0.5608559335659551,0.6701980584451145,1.8364043559994745,0.8785031681287205
88,0.6927164177618034,0.6223591014737552,2.2908622516339827,0.8607733209686894
