rs,mm_r2,model_r2,model_MSE,model_pearson
0,0.7696015557711375,0.7864768580875173,1.3201301485499308,0.8884748082636262
8,0.7736942497208321,0.7583867421873833,1.5771351849338313,0.8762473321348367
23,0.7761875821781954,0.7821385790016911,1.2432112563481565,0.8861766578495149
42,0.8138434995826415,0.7851754076116243,1.4474597436114112,0.8924976700324037
69,0.7962405462064756,0.7839675666783249,1.336493150850414,0.8920624236937744
88,0.7993264250835845,0.7998309187512346,1.168601177283573,0.8953247853452719
