rs,mm_r2,model_r2,model_MSE,model_pearson
0,0.6927164177618034,0.6335064188408808,2.223239892236495,0.8619767023751483
8,0.6927164177618034,0.6274976292238289,2.2596906828299765,0.8629245346039032
23,0.8470547453060171,0.7136461632325057,1.6065514947325992,0.9258141028248524
42,0.8470547453060171,0.7346322681617667,1.4888116431443883,0.927067051600142
69,0.5608559335659551,0.6846431086849192,1.7559713753507111,0.8813771663867889
88,0.6927164177618034,0.625229319682923,2.2734508044761275,0.8612482318008833
