rs,mm_r2,mixed_set_r2,model_r2,model_MSE,model_pearson
0,0.7127853801718398,0.7315232501359028,0.7557857771781397,1.7259645413874862,"(array([0.8713579360783038], dtype=object), 0.0)"
8,0.6604483154054837,0.6579312276733567,0.7382356273671606,1.7825158572827962,"(array([0.8601908623381882], dtype=object), 0.0)"
23,0.7074245793012701,0.727020362344349,0.7581336764059885,1.7342105228769478,"(array([0.8737016424590341], dtype=object), 0.0)"
42,0.6958019319699476,0.6885293087076136,0.7095563070213815,2.0569987458339627,"(array([0.8429470756314079], dtype=object), 0.0)"
69,0.7178504490075761,0.7141882030042923,0.7166363799831685,1.8164632718690623,"(array([0.8501501407691952], dtype=object), 0.0)"
88,0.644724475938339,0.6530796455312069,0.7017023190630475,2.168392825672783,"(array([0.8392162747537535], dtype=object), 0.0)"
