rs,mm_r2,mixed_set_r2,model_r2,model_MSE,model_pearson
0,0.7127853801718398,0.7318365490948224,0.6607239890573405,2.39780614684988,"(array([0.817764608902621], dtype=object), 0.0)"
8,0.6604483154054837,0.6374701524296126,0.7218541099345525,1.8940677629003573,"(array([0.8497192867504059], dtype=object), 0.0)"
23,0.7074245793012701,0.7165675365507493,0.7492865151242023,1.797645729417802,"(array([0.8723173998529449], dtype=object), 0.0)"
42,0.6958019319699476,0.6950170264779256,0.7107337811610529,2.048659563792456,"(array([0.8442496170191792], dtype=object), 0.0)"
69,0.7178504490075761,0.7120492028589203,0.6720264923214435,2.1024287832318653,"(array([0.8388051081760245], dtype=object), 0.0)"
88,0.644724475938339,0.6764097596084888,0.7221423894736583,2.0198093640266874,"(array([0.855907313869318], dtype=object), 0.0)"
