rs,mm_r2,model_r2,model_MSE,model_pearson
0,0.7696015557711375,0.7852926240289871,1.3274518049736928,0.8876461176641861
8,0.7736942497208321,0.7732850585744165,1.4798861383252662,0.8843192458959965
23,0.7761875821781954,0.7855045485523784,1.2240035819707273,0.8875216720237439
42,0.8138434995826415,0.789350894184743,1.4193258663053487,0.8951296692425933
69,0.7962405462064756,0.79872363533312,1.2452041513822336,0.8986490372766514
88,0.7993264250835845,0.7966633656542274,1.1870935750863612,0.8933511466920293
