cl:drug, total number of features,target percentage of total,total number of significant features,target percentage of significant,drug targets,number of targets,percent significant,significant targets,insignificant targets
SK-HEP-1::Afatinib,731,1.3679890560875512,183,3.278688524590164,"['EGFR', 'ERBB2', 'ERBB4', 'KRAS', 'EML4', 'MET', 'BRAF', 'NRG1', 'NRAS', 'ERBB3']",10,60.0,"['EGFR', 'ERBB2', 'ERBB4', 'KRAS', 'MET', 'BRAF']","{'NRAS', 'EML4', 'ERBB3', 'NRG1'}"
MV-4-11::Talazoparib,731,1.094391244870041,183,2.185792349726776,"['PARP2', 'PARP1', 'ATM', 'PTEN', 'SLFN11', 'BRCA1', 'PSMD4', 'BRCA2']",8,50.0,"['PARP1', 'ATM', 'PTEN', 'BRCA1']","{'PSMD4', 'PARP2', 'SLFN11', 'BRCA2'}"
MOLM-13::Talazoparib,731,1.094391244870041,183,2.185792349726776,"['PARP2', 'PARP1', 'ATM', 'PTEN', 'SLFN11', 'BRCA1', 'PSMD4', 'BRCA2']",8,50.0,"['PARP1', 'ATM', 'SLFN11', 'BRCA1']","{'PSMD4', 'PARP2', 'PTEN', 'BRCA2'}"
SK-HEP-1::Ruxolitinib,731,1.094391244870041,183,2.185792349726776,"['JAK2', 'JAK3', 'JAK1', 'VHL', 'MPL', 'CRLF2', 'CSF3R', 'PLAUR']",8,50.0,"['JAK2', 'JAK3', 'VHL', 'MPL']","{'CSF3R', 'CRLF2', 'JAK1', 'PLAUR'}"
KMOE-2::Lenalidomide,731,1.6415868673050615,183,3.278688524590164,"['CUL4A', 'TNFSF11', 'CRBN', 'DDB1', 'RBX1', 'CTNNB1', 'TNF', 'IKZF1', 'FGF2', 'VEGFB', 'VEGFC', 'VEGFA']",12,50.0,"['CUL4A', 'TNFSF11', 'CRBN', 'DDB1', 'RBX1', 'TNF']","{'IKZF1', 'VEGFB', 'CTNNB1', 'VEGFA', 'FGF2', 'VEGFC'}"
MV-4-11::Ruxolitinib,731,1.094391244870041,183,2.185792349726776,"['JAK2', 'JAK3', 'JAK1', 'VHL', 'MPL', 'CRLF2', 'CSF3R', 'PLAUR']",8,50.0,"['JAK2', 'JAK3', 'JAK1', 'MPL']","{'CSF3R', 'CRLF2', 'VHL', 'PLAUR'}"
KMOE-2::Afatinib,731,1.3679890560875512,183,2.73224043715847,"['EGFR', 'ERBB2', 'ERBB4', 'KRAS', 'EML4', 'MET', 'BRAF', 'NRG1', 'NRAS', 'ERBB3']",10,50.0,"['ERBB2', 'ERBB4', 'KRAS', 'EML4', 'BRAF']","{'NRAS', 'EGFR', 'ERBB3', 'NRG1', 'MET'}"
OCI-AML2::Ruxolitinib,731,1.094391244870041,183,2.185792349726776,"['JAK2', 'JAK3', 'JAK1', 'VHL', 'MPL', 'CRLF2', 'CSF3R', 'PLAUR']",8,50.0,"['JAK2', 'JAK3', 'JAK1', 'MPL']","{'CSF3R', 'CRLF2', 'VHL', 'PLAUR'}"
SK-HEP-1::Talazoparib,731,1.094391244870041,183,2.185792349726776,"['PARP2', 'PARP1', 'ATM', 'PTEN', 'SLFN11', 'BRCA1', 'PSMD4', 'BRCA2']",8,50.0,"['PARP2', 'ATM', 'SLFN11', 'BRCA1']","{'PSMD4', 'PTEN', 'PARP1', 'BRCA2'}"
SKM-1::Talazoparib,731,1.094391244870041,183,2.185792349726776,"['PARP2', 'PARP1', 'ATM', 'PTEN', 'SLFN11', 'BRCA1', 'PSMD4', 'BRCA2']",8,50.0,"['PARP2', 'PARP1', 'ATM', 'SLFN11']","{'PSMD4', 'PTEN', 'BRCA1', 'BRCA2'}"
KMOE-2::Bleomycin,731,1.7783857729138166,183,3.278688524590164,"['LIG1', 'F2R', 'CTLA4', 'GJA1', 'MAPK8', 'AFP', 'ADK', 'ERCC2', 'GSTM1', 'CCL17', 'SMAD2', 'ERCC1', 'IFNG']",13,46.15384615384615,"['F2R', 'CTLA4', 'GJA1', 'MAPK8', 'AFP', 'ERCC2']","{'SMAD2', 'GSTM1', 'ERCC1', 'ADK', 'LIG1', 'IFNG', 'CCL17'}"
MV-4-11::Dabrafenib,731,1.7783857729138166,183,3.278688524590164,"['BRAF', 'CDKN2A', 'HLA-DRB1', 'STAG2', 'NRAS', 'ATXN1L', 'MITF', 'EZH2', 'MAP2K2', 'RAC1', 'MAP2K1', 'HRAS', 'NF1']",13,46.15384615384615,"['CDKN2A', 'HLA-DRB1', 'STAG2', 'ATXN1L', 'MITF', 'RAC1']","{'NRAS', 'MAP2K2', 'MAP2K1', 'HRAS', 'NF1', 'EZH2', 'BRAF'}"
PL-21::Vinorelbine,731,3.283173734610123,183,6.0109289617486334,"['TUBB', 'TUB', 'SMARCA4', 'BAX', 'TUBB4B', 'TUBB3', 'TUBA3D', 'TUBB4A', 'CASP7', 'RRM1', 'TUBA1C', 'TUBB8', 'TUBB6', 'BRCA1', 'TUBA1A', 'TUBA3C', 'TUBA3E', 'TUBA4A', 'BRCA2', 'APC', 'TUBB2B', 'TUBA1B', 'XRCC1', 'TUBB2A']",24,45.83333333333333,"['TUBB', 'TUB', 'SMARCA4', 'BAX', 'TUBB4B', 'TUBB3', 'TUBA3D', 'CASP7', 'TUBB8', 'TUBA3E', 'TUBA4A']","{'TUBB4A', 'TUBB6', 'TUBA3C', 'BRCA1', 'TUBB2A', 'RRM1', 'TUBA1A', 'TUBB2B', 'TUBA1B', 'APC', 'XRCC1', 'BRCA2', 'TUBA1C'}"
MOLM-13::Pemetrexed,731,1.5047879616963065,183,2.73224043715847,"['DHFR', 'GART', 'TYMS', 'ATIC', 'FOLR3', 'SLC46A1', 'MTHFR', 'GGH', 'KRAS', 'ALK', 'SLC19A1']",11,45.45454545454545,"['DHFR', 'GART', 'TYMS', 'ATIC', 'FOLR3']","{'SLC46A1', 'MTHFR', 'KRAS', 'GGH', 'ALK', 'SLC19A1'}"
MV-4-11::Pemetrexed,731,1.5047879616963065,183,2.73224043715847,"['DHFR', 'GART', 'TYMS', 'ATIC', 'FOLR3', 'SLC46A1', 'MTHFR', 'GGH', 'KRAS', 'ALK', 'SLC19A1']",11,45.45454545454545,"['DHFR', 'TYMS', 'ATIC', 'FOLR3', 'MTHFR']","{'SLC46A1', 'KRAS', 'GART', 'GGH', 'ALK', 'SLC19A1'}"
