cl:drug, total number of features,target percentage of total,total number of significant features,target percentage of significant,drug targets,number of targets,percent significant,significant targets,insignificant targets
OCI-AML5::Methotrexate,731,8.481532147742818,183,4.918032786885246,"['DHFR', 'ATIC', 'HLA-E', 'UGT1A10', 'FOLR1', 'UGT1A7', 'IL1RN', 'ABCC2', 'SULT2A1', 'HGF', 'CCND1', 'MTRR', 'ATP5F1E', 'FOXP3', 'NALCN', 'BMP7', 'S100A8', 'TAT', 'SLC46A1', 'ABCC4', 'SLC22A11', 'IKZF1', 'SPECC1L', 'TPM3', 'PYGL', 'UGT1A8', 'HLA-G', 'FPGS', 'SOD2', 'DROSHA', 'PACSIN2', 'UGT1A5', 'KIR2DS4', 'SLC16A7', 'ITPA', 'SLCO1B1', 'CDKN1B', 'SLC22A8', 'ADORA2A-AS1', 'SLC22A9', 'SLCO1A2', 'SHMT1', 'AFP', 'HLA-C', 'ADA', 'ENOSF1', 'LINC00251', 'ARID5B', 'S100A12', 'GGH', 'KLRD1', 'TLR4', 'KCNA1', 'TNFAIP3', 'HSPB2', 'PTPRM', 'FOLH1', 'SLAMF1', 'AMPD1', 'DOK5', 'ICAM3', 'NOS3']",62,14.516129032258066,"['CCND1', 'MTRR', 'ATP5F1E', 'S100A8', 'TAT', 'SLC46A1', 'PYGL', 'SOD2', 'PACSIN2']","{'SLCO1B1', 'ABCC2', 'ARID5B', 'CDKN1B', 'FOXP3', 'SPECC1L', 'AMPD1', 'FPGS', 'SLC22A8', 'IL1RN', 'ADA', 'UGT1A8', 'KLRD1', 'SLC22A9', 'FOLR1', 'HLA-E', 'HGF', 'HLA-C', 'TNFAIP3', 'PTPRM', 'IKZF1', 'SLAMF1', 'NALCN', 'ITPA', 'GGH', 'KCNA1', 'NOS3', 'SHMT1', 'SLC22A11', 'DOK5', 'SLC16A7', 'HLA-G', 'LINC00251', 'ABCC4', 'ENOSF1', 'DROSHA', 'S100A12', 'FOLH1', 'UGT1A7', 'ATIC', 'SULT2A1', 'AFP', 'BMP7', 'TPM3', 'SLCO1A2', 'HSPB2', 'ADORA2A-AS1', 'TLR4', 'ICAM3', 'UGT1A10', 'DHFR', 'KIR2DS4', 'UGT1A5'}"
SNU-387::Methotrexate,731,8.481532147742818,183,4.918032786885246,"['DHFR', 'ATIC', 'HLA-E', 'UGT1A10', 'FOLR1', 'UGT1A7', 'IL1RN', 'ABCC2', 'SULT2A1', 'HGF', 'CCND1', 'MTRR', 'ATP5F1E', 'FOXP3', 'NALCN', 'BMP7', 'S100A8', 'TAT', 'SLC46A1', 'ABCC4', 'SLC22A11', 'IKZF1', 'SPECC1L', 'TPM3', 'PYGL', 'UGT1A8', 'HLA-G', 'FPGS', 'SOD2', 'DROSHA', 'PACSIN2', 'UGT1A5', 'KIR2DS4', 'SLC16A7', 'ITPA', 'SLCO1B1', 'CDKN1B', 'SLC22A8', 'ADORA2A-AS1', 'SLC22A9', 'SLCO1A2', 'SHMT1', 'AFP', 'HLA-C', 'ADA', 'ENOSF1', 'LINC00251', 'ARID5B', 'S100A12', 'GGH', 'KLRD1', 'TLR4', 'KCNA1', 'TNFAIP3', 'HSPB2', 'PTPRM', 'FOLH1', 'SLAMF1', 'AMPD1', 'DOK5', 'ICAM3', 'NOS3']",62,14.516129032258066,"['DHFR', 'ABCC2', 'HGF', 'FOXP3', 'TAT', 'TPM3', 'PYGL', 'DROSHA', 'UGT1A5']","{'SLCO1B1', 'ARID5B', 'CDKN1B', 'SPECC1L', 'AMPD1', 'FPGS', 'SLC22A8', 'IL1RN', 'ADA', 'UGT1A8', 'KLRD1', 'SLC22A9', 'PACSIN2', 'FOLR1', 'HLA-E', 'HLA-C', 'TNFAIP3', 'PTPRM', 'ATP5F1E', 'IKZF1', 'SOD2', 'SLAMF1', 'NALCN', 'S100A8', 'ITPA', 'GGH', 'CCND1', 'KCNA1', 'NOS3', 'SHMT1', 'SLC22A11', 'DOK5', 'SLC46A1', 'SLC16A7', 'HLA-G', 'LINC00251', 'MTRR', 'ABCC4', 'ENOSF1', 'S100A12', 'FOLH1', 'UGT1A7', 'ATIC', 'SULT2A1', 'AFP', 'BMP7', 'SLCO1A2', 'HSPB2', 'ADORA2A-AS1', 'TLR4', 'ICAM3', 'UGT1A10', 'KIR2DS4'}"
MONO-MAC-6::Ponatinib,731,1.915184678522572,183,1.092896174863388,"['FGFR4', 'RET', 'FLT3', 'FGFR3', 'FGFR1', 'SRC', 'FGFR2', 'PDGFRA', 'BCR', 'ABL1', 'KIT', 'PDGFRB', 'ABI1', 'ABL2']",14,14.285714285714285,"['FGFR3', 'FGFR2']","{'ABL2', 'RET', 'BCR', 'KIT', 'ABL1', 'FLT3', 'FGFR1', 'FGFR4', 'PDGFRB', 'PDGFRA', 'ABI1', 'SRC'}"
NOMO-1::Lapatinib,731,1.915184678522572,183,1.092896174863388,"['EGFR', 'ERBB2', 'ERBB4', 'ABCB11', 'CCND1', 'CDH1', 'EEF2K', 'HLA-DRB1', 'NRG1', 'CDKN1B', 'ERBB3', 'HLA-DQA1', 'PIK3CA', 'BIRC5']",14,14.285714285714285,"['ERBB4', 'CDKN1B']","{'CCND1', 'HLA-DRB1', 'HLA-DQA1', 'EGFR', 'EEF2K', 'NRG1', 'CDH1', 'ERBB2', 'PIK3CA', 'ERBB3', 'ABCB11', 'BIRC5'}"
SIG-M5::Lapatinib,731,1.915184678522572,183,1.092896174863388,"['EGFR', 'ERBB2', 'ERBB4', 'ABCB11', 'CCND1', 'CDH1', 'EEF2K', 'HLA-DRB1', 'NRG1', 'CDKN1B', 'ERBB3', 'HLA-DQA1', 'PIK3CA', 'BIRC5']",14,14.285714285714285,"['ERBB4', 'NRG1']","{'CCND1', 'HLA-DRB1', 'HLA-DQA1', 'EGFR', 'EEF2K', 'CDH1', 'CDKN1B', 'ERBB2', 'PIK3CA', 'ERBB3', 'ABCB11', 'BIRC5'}"
OE19::Alectinib,731,0.957592339261286,183,0.546448087431694,"['ALK', 'FGFR1', 'EML4', 'NPM1', 'CDKN2A', 'SMAD4', 'RET']",7,14.285714285714285,['FGFR1'],"{'RET', 'ALK', 'NPM1', 'CDKN2A', 'EML4', 'SMAD4'}"
OCI-AML5::Tamoxifen,731,4.1039671682626535,183,2.185792349726776,"['ESR2', 'ESR1', 'KLK3', 'GGT1', 'FMO1', 'NCOA1', 'TGM2', 'PLD1', 'E2F7', 'CCND1', 'PLD2', 'GAPDH', 'EDN1', 'PIP', 'CETP', 'LRMDA', 'F5', 'HEXB', 'HSPB2', 'CCNA2', 'PGR', 'MUC16', 'COL18A1', 'MYOD1', 'NCOA3', 'TFF3', 'ZNF423', 'RRAS2', 'FMO3', 'DHFR']",30,13.333333333333334,"['ESR2', 'PLD1', 'CCND1', 'EDN1']","{'F5', 'PGR', 'HEXB', 'FMO3', 'PLD2', 'TGM2', 'CETP', 'KLK3', 'PIP', 'MYOD1', 'NCOA1', 'ZNF423', 'FMO1', 'GGT1', 'TFF3', 'MUC16', 'COL18A1', 'HSPB2', 'CCNA2', 'ESR1', 'GAPDH', 'RRAS2', 'E2F7', 'DHFR', 'NCOA3', 'LRMDA'}"
NOMO-1::Cetuximab,731,4.1039671682626535,183,2.185792349726776,"['EGFR', 'CCND1', 'MGAT4A', 'NRAS', 'FCGR3A', 'HBEGF', 'NT5E', 'ERBB3', 'NRG2', 'BTC', 'FCGR2A', 'AREG', 'MAP2K1', 'SMAD4', 'DNTT', 'BRAF', 'NRG3', 'RARA', 'NRG1', 'CXCL8', 'EGF', 'HNF4A', 'GC', 'TGFA', 'VPS37A', 'EREG', 'PIK3CA', 'EPO', 'KRAS', 'PTP4A3']",30,13.333333333333334,"['NRAS', 'BTC', 'FCGR2A', 'AREG']","{'CCND1', 'DNTT', 'TGFA', 'EGFR', 'NRG2', 'MAP2K1', 'HBEGF', 'MGAT4A', 'HNF4A', 'ERBB3', 'PIK3CA', 'PTP4A3', 'FCGR3A', 'KRAS', 'EPO', 'BRAF', 'NRG1', 'CXCL8', 'SMAD4', 'NRG3', 'NT5E', 'GC', 'RARA', 'EREG', 'VPS37A', 'EGF'}"
OCI-AML5::Cetuximab,731,4.1039671682626535,183,2.185792349726776,"['EGFR', 'CCND1', 'MGAT4A', 'NRAS', 'FCGR3A', 'HBEGF', 'NT5E', 'ERBB3', 'NRG2', 'BTC', 'FCGR2A', 'AREG', 'MAP2K1', 'SMAD4', 'DNTT', 'BRAF', 'NRG3', 'RARA', 'NRG1', 'CXCL8', 'EGF', 'HNF4A', 'GC', 'TGFA', 'VPS37A', 'EREG', 'PIK3CA', 'EPO', 'KRAS', 'PTP4A3']",30,13.333333333333334,"['FCGR3A', 'HBEGF', 'NT5E', 'FCGR2A']","{'CCND1', 'DNTT', 'TGFA', 'EGFR', 'NRG2', 'MAP2K1', 'MGAT4A', 'HNF4A', 'ERBB3', 'PIK3CA', 'PTP4A3', 'AREG', 'KRAS', 'EPO', 'BTC', 'BRAF', 'NRG1', 'NRAS', 'CXCL8', 'SMAD4', 'NRG3', 'GC', 'RARA', 'EREG', 'VPS37A', 'EGF'}"
OE19::Cetuximab,731,4.1039671682626535,183,2.185792349726776,"['EGFR', 'CCND1', 'MGAT4A', 'NRAS', 'FCGR3A', 'HBEGF', 'NT5E', 'ERBB3', 'NRG2', 'BTC', 'FCGR2A', 'AREG', 'MAP2K1', 'SMAD4', 'DNTT', 'BRAF', 'NRG3', 'RARA', 'NRG1', 'CXCL8', 'EGF', 'HNF4A', 'GC', 'TGFA', 'VPS37A', 'EREG', 'PIK3CA', 'EPO', 'KRAS', 'PTP4A3']",30,13.333333333333334,"['NRAS', 'NT5E', 'BTC', 'FCGR2A']","{'CCND1', 'DNTT', 'TGFA', 'EGFR', 'NRG2', 'MAP2K1', 'HBEGF', 'MGAT4A', 'HNF4A', 'ERBB3', 'PIK3CA', 'PTP4A3', 'AREG', 'FCGR3A', 'KRAS', 'EPO', 'BRAF', 'NRG1', 'CXCL8', 'SMAD4', 'NRG3', 'GC', 'RARA', 'EREG', 'VPS37A', 'EGF'}"
