cl:drug, total number of features,target percentage of total,total number of significant features,target percentage of significant,drug targets,number of targets,percent significant,significant targets,insignificant targets
OE19::Bosutinib,8802,0.0681663258350375,2201,0.13630168105406634,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,50.0,"['SRC', 'LYN', 'BCR']","{'HCK', 'EGFR', 'ABL1'}"
SIG-M5::Panobinostat,8802,0.1817768688934333,2201,0.3634711494775102,"['HDAC8', 'HDAC7', 'HDAC1', 'HDAC6', 'HDAC2', 'HDAC5', 'HDAC9', 'HDAC4', 'HDAC3', 'HDAC10', 'HDAC11', 'MYCN', 'SMARCB1', 'KRAS', 'KMT2A', 'BAP1']",16,50.0,"['HDAC8', 'HDAC7', 'HDAC6', 'HDAC2', 'HDAC9', 'HDAC4', 'HDAC3', 'HDAC10']","{'SMARCB1', 'KRAS', 'HDAC5', 'BAP1', 'HDAC11', 'HDAC1', 'MYCN', 'KMT2A'}"
OCI-AML5::Bosutinib,8802,0.0681663258350375,2201,0.13630168105406634,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,50.0,"['LYN', 'BCR', 'EGFR']","{'HCK', 'ABL1', 'SRC'}"
OCI-AML5::Pemetrexed,8802,0.1249715973642354,2201,0.2271694684234439,"['DHFR', 'GART', 'TYMS', 'ATIC', 'FOLR3', 'SLC46A1', 'MTHFR', 'GGH', 'KRAS', 'ALK', 'SLC19A1']",11,45.45454545454545,"['DHFR', 'GART', 'ATIC', 'SLC46A1', 'GGH']","{'SLC19A1', 'FOLR3', 'KRAS', 'ALK', 'MTHFR', 'TYMS'}"
SNU-387::Alectinib,8802,0.07952738014087707,2201,0.13630168105406634,"['ALK', 'FGFR1', 'EML4', 'NPM1', 'CDKN2A', 'SMAD4', 'RET']",7,42.857142857142854,"['ALK', 'SMAD4', 'RET']","{'NPM1', 'CDKN2A', 'FGFR1', 'EML4'}"
MONO-MAC-6::Alectinib,8802,0.07952738014087707,2201,0.13630168105406634,"['ALK', 'FGFR1', 'EML4', 'NPM1', 'CDKN2A', 'SMAD4', 'RET']",7,42.857142857142854,"['NPM1', 'SMAD4', 'RET']","{'ALK', 'CDKN2A', 'FGFR1', 'EML4'}"
SIG-M5::Alectinib,8802,0.07952738014087707,2201,0.13630168105406634,"['ALK', 'FGFR1', 'EML4', 'NPM1', 'CDKN2A', 'SMAD4', 'RET']",7,42.857142857142854,"['ALK', 'SMAD4', 'RET']","{'NPM1', 'CDKN2A', 'FGFR1', 'EML4'}"
NOMO-1::Temozolomide,8802,0.136332651670075,2201,0.2271694684234439,"['SLFN11', 'HDAC4', 'CSF2', 'PRL', 'STAG2', 'ATRX', 'ATM', 'H2AX', 'MGMT', 'NOTCH1', 'BRCA2', 'MSH6']",12,41.66666666666667,"['SLFN11', 'HDAC4', 'CSF2', 'PRL', 'H2AX']","{'MGMT', 'ATRX', 'NOTCH1', 'BRCA2', 'MSH6', 'ATM', 'STAG2'}"
NOMO-1::Bexarotene,8802,0.056805271529197905,2201,0.09086778736937755,"['RXRG', 'RXRA', 'RXRB', 'NR1H3', 'MAPK8']",5,40.0,"['RXRG', 'RXRA']","{'RXRB', 'NR1H3', 'MAPK8'}"
SNU-387::Bexarotene,8802,0.056805271529197905,2201,0.09086778736937755,"['RXRG', 'RXRA', 'RXRB', 'NR1H3', 'MAPK8']",5,40.0,"['RXRG', 'RXRA']","{'RXRB', 'NR1H3', 'MAPK8'}"
SIG-M5::Belinostat,8802,0.14769370597591455,2201,0.2271694684234439,"['HDAC2', 'HDAC5', 'HDAC4', 'HDAC10', 'HDAC7', 'HDAC11', 'HDAC9', 'HDAC1', 'HDAC3', 'HDAC6', 'HDAC8', 'UGT1A1', 'FBXW7']",13,38.46153846153847,"['HDAC2', 'HDAC4', 'HDAC10', 'HDAC7', 'HDAC11']","{'HDAC6', 'HDAC9', 'FBXW7', 'HDAC3', 'HDAC8', 'HDAC1', 'UGT1A1', 'HDAC5'}"
MONO-MAC-6::Crizotinib,8802,0.14769370597591455,2201,0.2271694684234439,"['MET', 'ROS1', 'ALK', 'EML4', 'NPM1', 'ETV6', 'PTPN12', 'SMAD4', 'AREG', 'EGFR', 'CDKN2A', 'NTRK1', 'KRAS']",13,38.46153846153847,"['ROS1', 'EML4', 'PTPN12', 'EGFR', 'CDKN2A']","{'NTRK1', 'ETV6', 'MET', 'SMAD4', 'AREG', 'ALK', 'NPM1', 'KRAS'}"
SIG-M5::Crizotinib,8802,0.14769370597591455,2201,0.2271694684234439,"['MET', 'ROS1', 'ALK', 'EML4', 'NPM1', 'ETV6', 'PTPN12', 'SMAD4', 'AREG', 'EGFR', 'CDKN2A', 'NTRK1', 'KRAS']",13,38.46153846153847,"['ROS1', 'ALK', 'ETV6', 'EGFR', 'CDKN2A']","{'NTRK1', 'MET', 'PTPN12', 'EML4', 'SMAD4', 'AREG', 'NPM1', 'KRAS'}"
KYSE-140::Panobinostat,8802,0.1817768688934333,2201,0.2726033621081327,"['HDAC8', 'HDAC7', 'HDAC1', 'HDAC6', 'HDAC2', 'HDAC5', 'HDAC9', 'HDAC4', 'HDAC3', 'HDAC10', 'HDAC11', 'MYCN', 'SMARCB1', 'KRAS', 'KMT2A', 'BAP1']",16,37.5,"['HDAC8', 'HDAC6', 'HDAC2', 'HDAC4', 'HDAC3', 'HDAC10']","{'SMARCB1', 'HDAC9', 'KRAS', 'HDAC5', 'BAP1', 'HDAC11', 'HDAC1', 'MYCN', 'HDAC7', 'KMT2A'}"
SK-HEP-1::Talazoparib,8802,0.09088843444671665,2201,0.13630168105406634,"['PARP2', 'PARP1', 'ATM', 'PTEN', 'SLFN11', 'BRCA1', 'PSMD4', 'BRCA2']",8,37.5,"['PARP2', 'ATM', 'PTEN']","{'PARP1', 'SLFN11', 'PSMD4', 'BRCA1', 'BRCA2'}"
SNU-387::Pemetrexed,8802,0.1249715973642354,2201,0.1817355747387551,"['DHFR', 'GART', 'TYMS', 'ATIC', 'FOLR3', 'SLC46A1', 'MTHFR', 'GGH', 'KRAS', 'ALK', 'SLC19A1']",11,36.36363636363637,"['ATIC', 'FOLR3', 'SLC46A1', 'KRAS']","{'SLC19A1', 'ALK', 'DHFR', 'MTHFR', 'GGH', 'GART', 'TYMS'}"
SIG-M5::Pemetrexed,8802,0.1249715973642354,2201,0.1817355747387551,"['DHFR', 'GART', 'TYMS', 'ATIC', 'FOLR3', 'SLC46A1', 'MTHFR', 'GGH', 'KRAS', 'ALK', 'SLC19A1']",11,36.36363636363637,"['DHFR', 'GART', 'GGH', 'KRAS']","{'ATIC', 'SLC19A1', 'FOLR3', 'SLC46A1', 'ALK', 'MTHFR', 'TYMS'}"
