cl:drug, total number of features,target percentage of total,total number of significant features,target percentage of significant,drug targets,number of targets,percent significant,significant targets,insignificant targets
OCI-AML2::Bosutinib,731,0.8207934336525308,183,2.185792349726776,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,66.66666666666666,"['HCK', 'ABL1', 'SRC', 'LYN']","{'BCR', 'EGFR'}"
OE33::Bosutinib,731,0.8207934336525308,183,2.185792349726776,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,66.66666666666666,"['HCK', 'ABL1', 'SRC', 'BCR']","{'EGFR', 'LYN'}"
OCI-AML2::Alectinib,731,0.957592339261286,183,2.185792349726776,"['ALK', 'FGFR1', 'EML4', 'NPM1', 'CDKN2A', 'SMAD4', 'RET']",7,57.14285714285714,"['ALK', 'NPM1', 'CDKN2A', 'RET']","{'FGFR1', 'EML4', 'SMAD4'}"
SNU-398::Lenalidomide,731,1.6415868673050615,183,3.278688524590164,"['CUL4A', 'TNFSF11', 'CRBN', 'DDB1', 'RBX1', 'CTNNB1', 'TNF', 'IKZF1', 'FGF2', 'VEGFB', 'VEGFC', 'VEGFA']",12,50.0,"['TNFSF11', 'CRBN', 'DDB1', 'RBX1', 'CTNNB1', 'TNF']","{'CUL4A', 'VEGFC', 'FGF2', 'IKZF1', 'VEGFB', 'VEGFA'}"
SNU-387::Bosutinib,731,0.8207934336525308,183,1.639344262295082,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,50.0,"['HCK', 'ABL1', 'LYN']","{'BCR', 'EGFR', 'SRC'}"
OCI-M1::Bosutinib,731,0.8207934336525308,183,1.639344262295082,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,50.0,"['HCK', 'ABL1', 'BCR']","{'EGFR', 'SRC', 'LYN'}"
MV-4-11::Dabrafenib,731,1.7783857729138166,183,3.278688524590164,"['BRAF', 'CDKN2A', 'HLA-DRB1', 'STAG2', 'NRAS', 'ATXN1L', 'MITF', 'EZH2', 'MAP2K2', 'RAC1', 'MAP2K1', 'HRAS', 'NF1']",13,46.15384615384615,"['HLA-DRB1', 'STAG2', 'NRAS', 'ATXN1L', 'EZH2', 'MAP2K2']","{'MITF', 'BRAF', 'CDKN2A', 'MAP2K1', 'RAC1', 'HRAS', 'NF1'}"
SKM-1::Pemetrexed,731,1.5047879616963065,183,2.73224043715847,"['DHFR', 'GART', 'TYMS', 'ATIC', 'FOLR3', 'SLC46A1', 'MTHFR', 'GGH', 'KRAS', 'ALK', 'SLC19A1']",11,45.45454545454545,"['GART', 'TYMS', 'ATIC', 'FOLR3', 'GGH']","{'SLC19A1', 'SLC46A1', 'KRAS', 'ALK', 'DHFR', 'MTHFR'}"
OCI-M1::Alectinib,731,0.957592339261286,183,1.639344262295082,"['ALK', 'FGFR1', 'EML4', 'NPM1', 'CDKN2A', 'SMAD4', 'RET']",7,42.857142857142854,"['FGFR1', 'CDKN2A', 'SMAD4']","{'RET', 'ALK', 'NPM1', 'EML4'}"
SNU-387::Alectinib,731,0.957592339261286,183,1.639344262295082,"['ALK', 'FGFR1', 'EML4', 'NPM1', 'CDKN2A', 'SMAD4', 'RET']",7,42.857142857142854,"['FGFR1', 'CDKN2A', 'SMAD4']","{'RET', 'ALK', 'NPM1', 'EML4'}"
SNU-398::Alectinib,731,0.957592339261286,183,1.639344262295082,"['ALK', 'FGFR1', 'EML4', 'NPM1', 'CDKN2A', 'SMAD4', 'RET']",7,42.857142857142854,"['ALK', 'FGFR1', 'CDKN2A']","{'RET', 'NPM1', 'EML4', 'SMAD4'}"
KMOE-2::Temozolomide,731,1.6415868673050615,183,2.73224043715847,"['SLFN11', 'HDAC4', 'CSF2', 'PRL', 'STAG2', 'ATRX', 'ATM', 'H2AX', 'MGMT', 'NOTCH1', 'BRCA2', 'MSH6']",12,41.66666666666667,"['SLFN11', 'CSF2', 'PRL', 'H2AX', 'MGMT']","{'ATRX', 'NOTCH1', 'BRCA2', 'HDAC4', 'MSH6', 'ATM', 'STAG2'}"
MV-4-11::Temozolomide,731,1.6415868673050615,183,2.73224043715847,"['SLFN11', 'HDAC4', 'CSF2', 'PRL', 'STAG2', 'ATRX', 'ATM', 'H2AX', 'MGMT', 'NOTCH1', 'BRCA2', 'MSH6']",12,41.66666666666667,"['SLFN11', 'HDAC4', 'PRL', 'STAG2', 'ATM']","{'CSF2', 'MGMT', 'ATRX', 'H2AX', 'NOTCH1', 'BRCA2', 'MSH6'}"
OCI-M1::Vinorelbine,731,3.283173734610123,183,5.46448087431694,"['TUBB', 'TUB', 'SMARCA4', 'BAX', 'TUBB4B', 'TUBB3', 'TUBA3D', 'TUBB4A', 'CASP7', 'RRM1', 'TUBA1C', 'TUBB8', 'TUBB6', 'BRCA1', 'TUBA1A', 'TUBA3C', 'TUBA3E', 'TUBA4A', 'BRCA2', 'APC', 'TUBB2B', 'TUBA1B', 'XRCC1', 'TUBB2A']",24,41.66666666666667,"['TUBB', 'TUB', 'SMARCA4', 'BAX', 'TUBA3D', 'TUBB4A', 'RRM1', 'TUBA1C', 'TUBB6', 'TUBA3C']","{'TUBB2B', 'BRCA1', 'BRCA2', 'TUBB4B', 'TUBB8', 'TUBB3', 'TUBA1B', 'CASP7', 'TUBA3E', 'APC', 'XRCC1', 'TUBA4A', 'TUBB2A', 'TUBA1A'}"
KMOE-2::Lenalidomide,731,1.6415868673050615,183,2.73224043715847,"['CUL4A', 'TNFSF11', 'CRBN', 'DDB1', 'RBX1', 'CTNNB1', 'TNF', 'IKZF1', 'FGF2', 'VEGFB', 'VEGFC', 'VEGFA']",12,41.66666666666667,"['CUL4A', 'TNFSF11', 'CRBN', 'DDB1', 'TNF']","{'VEGFC', 'CTNNB1', 'RBX1', 'FGF2', 'IKZF1', 'VEGFB', 'VEGFA'}"
SNU-398::Vinorelbine,731,3.283173734610123,183,5.46448087431694,"['TUBB', 'TUB', 'SMARCA4', 'BAX', 'TUBB4B', 'TUBB3', 'TUBA3D', 'TUBB4A', 'CASP7', 'RRM1', 'TUBA1C', 'TUBB8', 'TUBB6', 'BRCA1', 'TUBA1A', 'TUBA3C', 'TUBA3E', 'TUBA4A', 'BRCA2', 'APC', 'TUBB2B', 'TUBA1B', 'XRCC1', 'TUBB2A']",24,41.66666666666667,"['TUBB', 'SMARCA4', 'BAX', 'TUBB3', 'TUBA3D', 'RRM1', 'TUBA1C', 'TUBA1A', 'TUBA3C', 'TUBA3E']","{'TUBB2B', 'TUBB6', 'BRCA1', 'BRCA2', 'TUBB4B', 'TUBB8', 'TUB', 'TUBA1B', 'CASP7', 'APC', 'XRCC1', 'TUBB4A', 'TUBA4A', 'TUBB2A'}"
OCI-M1::Cabozantinib,731,1.3679890560875512,183,2.185792349726776,"['RET', 'KDR', 'MET', 'FLT3', 'KIT', 'TEK', 'GNA11', 'CFLAR', 'ROS1', 'HRAS']",10,40.0,"['RET', 'MET', 'FLT3', 'KIT']","{'TEK', 'KDR', 'GNA11', 'ROS1', 'CFLAR', 'HRAS'}"
SNU-398::Nilotinib,731,1.3679890560875512,183,2.185792349726776,"['ABL1', 'KIT', 'PDGFRA', 'PDGFRB', 'DDR2', 'LYN', 'BCR', 'UGT1A1', 'ABCG2', 'FLT3']",10,40.0,"['KIT', 'DDR2', 'BCR', 'ABCG2']","{'ABL1', 'FLT3', 'PDGFRB', 'UGT1A1', 'PDGFRA', 'LYN'}"
SKM-1::Afatinib,731,1.3679890560875512,183,2.185792349726776,"['EGFR', 'ERBB2', 'ERBB4', 'KRAS', 'EML4', 'MET', 'BRAF', 'NRG1', 'NRAS', 'ERBB3']",10,40.0,"['EGFR', 'ERBB2', 'MET', 'BRAF']","{'NRG1', 'NRAS', 'EML4', 'ERBB3', 'KRAS', 'ERBB4'}"
OCI-AML2::Afatinib,731,1.3679890560875512,183,2.185792349726776,"['EGFR', 'ERBB2', 'ERBB4', 'KRAS', 'EML4', 'MET', 'BRAF', 'NRG1', 'NRAS', 'ERBB3']",10,40.0,"['ERBB4', 'KRAS', 'MET', 'BRAF']","{'EGFR', 'NRG1', 'NRAS', 'EML4', 'ERBB2', 'ERBB3'}"
OCI-M1::Afatinib,731,1.3679890560875512,183,2.185792349726776,"['EGFR', 'ERBB2', 'ERBB4', 'KRAS', 'EML4', 'MET', 'BRAF', 'NRG1', 'NRAS', 'ERBB3']",10,40.0,"['EGFR', 'KRAS', 'EML4', 'BRAF']","{'MET', 'NRG1', 'NRAS', 'ERBB2', 'ERBB3', 'ERBB4'}"
SNU-387::Afatinib,731,1.3679890560875512,183,2.185792349726776,"['EGFR', 'ERBB2', 'ERBB4', 'KRAS', 'EML4', 'MET', 'BRAF', 'NRG1', 'NRAS', 'ERBB3']",10,40.0,"['EGFR', 'ERBB2', 'EML4', 'BRAF']","{'MET', 'NRG1', 'NRAS', 'ERBB3', 'KRAS', 'ERBB4'}"
OCI-AML2::Bortezomib,731,9.30232558139535,183,14.754098360655737,"['PSMC2', 'PSMD4P1', 'PSMD11', 'PSMB3', 'PSMD3', 'PSMA8', 'PSMB10', 'PSMC3IP', 'PSMD14', 'PSMD8', 'PSMD13', 'PSMC1P1', 'PSMD10P2', 'PSME3', 'PSMB1', 'PSMD9', 'PSMD10P3', 'PSMD6', 'PSMD12', 'PSMC3', 'PSME2P2', 'PSMA1', 'PSMD4', 'PSMC4', 'PSMB8', 'PSMD2', 'PSME1', 'PSMD10', 'PSMD5', 'PSMA6', 'PSMD1', 'PSMA3', 'PSME2', 'PSMA4', 'PSMC5', 'PSMC1', 'PSMB6', 'PSMB5', 'PSMB4', 'PSMB9', 'PSME4', 'PSMA2', 'PSMB7', 'PSMD7', 'PSMB2', 'PSMB11', 'PSMA7', 'ADRM1', 'PSMA5', 'PSMF1', 'PSMC6', 'PIPSL', 'PSMD10P1', 'SEM1', 'BCL2L2', 'PRSS1', 'PMAIP1', 'CTSB', 'KLK4', 'PRSS3', 'F12', 'PRSS2', 'GATA2', 'CAPN1', 'HSPB2', 'PRB2', 'PLAT', 'CTSL']",68,39.705882352941174,"['PSMD11', 'PSMD3', 'PSMB10', 'PSMC3IP', 'PSMD8', 'PSMD13', 'PSME3', 'PSMB1', 'PSMD6', 'PSMD12', 'PSMC3', 'PSME2P2', 'PSMA1', 'PSMD4', 'PSMB8', 'PSME1', 'PSMD10', 'PSMD5', 'PSMA6', 'PSMD1', 'PSME2', 'PSMC1', 'PSMB6', 'PSMB4', 'PSMB9', 'PSMA2', 'PSMD7']","{'KLK4', 'SEM1', 'PSMC5', 'PRSS3', 'PRSS1', 'PSMD4P1', 'PSMC2', 'CTSL', 'PSMA7', 'BCL2L2', 'ADRM1', 'PSMD10P1', 'PSMD14', 'PSMA5', 'PRB2', 'HSPB2', 'PSMB3', 'PSMC4', 'PSMA4', 'PSMB5', 'PSMA3', 'PSMB7', 'PSMA8', 'PRSS2', 'PIPSL', 'CAPN1', 'CTSB', 'PLAT', 'PSMD2', 'F12', 'PSMB11', 'PSMC1P1', 'PSMF1', 'PMAIP1', 'PSMC6', 'PSMD10P2', 'PSME4', 'GATA2', 'PSMD10P3', 'PSMD9', 'PSMB2'}"
KMOE-2::Dasatinib,731,3.830369357045144,183,6.0109289617486334,"['ABL2', 'BRAF', 'HCK', 'KIT', 'PDGFRB', 'SRC', 'EPHA2', 'FGR', 'FYN', 'ABL1', 'BCR', 'LCK', 'SIK2', 'STAT5B', 'DDR2', 'SRMS', 'ABI1', 'TEC', 'PTK6', 'CRKL', 'ARID1A', 'FES', 'PDGFRA', 'CBL', 'MAP3K10', 'MAP3K20', 'CDC42BPA', 'IDH2']",28,39.285714285714285,"['ABL2', 'HCK', 'SRC', 'FGR', 'ABL1', 'BCR', 'LCK', 'SIK2', 'STAT5B', 'TEC', 'CRKL']","{'ARID1A', 'PDGFRB', 'MAP3K10', 'PTK6', 'ABI1', 'CBL', 'FES', 'SRMS', 'EPHA2', 'MAP3K20', 'KIT', 'IDH2', 'BRAF', 'DDR2', 'CDC42BPA', 'PDGFRA', 'FYN'}"
SNU-398::Dabrafenib,731,1.7783857729138166,183,2.73224043715847,"['BRAF', 'CDKN2A', 'HLA-DRB1', 'STAG2', 'NRAS', 'ATXN1L', 'MITF', 'EZH2', 'MAP2K2', 'RAC1', 'MAP2K1', 'HRAS', 'NF1']",13,38.46153846153847,"['HLA-DRB1', 'STAG2', 'ATXN1L', 'EZH2', 'RAC1']","{'MITF', 'BRAF', 'CDKN2A', 'NRAS', 'MAP2K1', 'MAP2K2', 'HRAS', 'NF1'}"
OCI-M1::Crizotinib,731,1.7783857729138166,183,2.73224043715847,"['MET', 'ROS1', 'ALK', 'EML4', 'NPM1', 'ETV6', 'PTPN12', 'SMAD4', 'AREG', 'EGFR', 'CDKN2A', 'NTRK1', 'KRAS']",13,38.46153846153847,"['MET', 'NPM1', 'ETV6', 'SMAD4', 'CDKN2A']","{'NTRK1', 'EGFR', 'PTPN12', 'EML4', 'ROS1', 'AREG', 'ALK', 'KRAS'}"
OE33::Dabrafenib,731,1.7783857729138166,183,2.73224043715847,"['BRAF', 'CDKN2A', 'HLA-DRB1', 'STAG2', 'NRAS', 'ATXN1L', 'MITF', 'EZH2', 'MAP2K2', 'RAC1', 'MAP2K1', 'HRAS', 'NF1']",13,38.46153846153847,"['STAG2', 'NRAS', 'ATXN1L', 'EZH2', 'RAC1']","{'HLA-DRB1', 'MITF', 'BRAF', 'CDKN2A', 'MAP2K1', 'MAP2K2', 'HRAS', 'NF1'}"
