rs,mm_r2,model_r2,model_MSE,model_pearson
0,0.5898217008483722,0.6085621443592831,1.9730309121044152,0.8068319680606643
8,0.5898217008483722,0.60898824616539,1.9708831585771627,0.8081200951831151
23,0.5963266477917976,0.6469058852545623,1.9876982553774445,0.82224701073102
42,0.6695214226914044,0.5922971595171143,3.037247699253698,0.8268044954138397
69,0.6695214226914044,0.5874521993744742,3.0733410068911438,0.8252334675010891
88,0.5963266477917976,0.644069177221725,2.0036671412138762,0.8205456596793395
