rs,mm_r2,model_r2,model_MSE,model_pearson
0,0.6927164177618034,0.6578231102770218,2.0757288818743183,0.8612780538603623
8,0.6927164177618034,0.6621640692944465,2.0493955604895917,0.8610962039618335
23,0.8470547453060171,0.6771093585001081,1.8115365541898145,0.9240553489075636
42,0.8470547453060171,0.6713344338291485,1.8439360287937865,0.924815413838515
69,0.5608559335659551,0.6739941091005288,1.815267173100151,0.8810552507109519
88,0.6927164177618034,0.6551016904006663,2.0922376818743156,0.860621753178433
