rs,mm_r2,model_r2,model_MSE,model_pearson
0,0.5898217008483722,0.6138006735201604,1.946626261099332,0.8084448211389964
8,0.5898217008483722,0.6162413475511295,1.9343241159693207,0.808921834969911
23,0.5963266477917976,0.6475113255919815,1.9842900062671727,0.8225127574742699
42,0.6695214226914044,0.589358350082472,3.0591408314755406,0.8250698416221743
69,0.6695214226914044,0.5882068821339788,3.0677188766350563,0.8246683858020223
88,0.5963266477917976,0.6432328914100962,2.008374905459593,0.8203645038542396
