cl:drug, total number of features,target percentage of total,total number of significant features,target percentage of significant,drug targets,number of targets,percent significant,significant targets,insignificant targets
JHH-4::Bosutinib,516,1.1627906976744187,52,5.769230769230769,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,50.0,"['HCK', 'ABL1', 'EGFR']","{'BCR', 'LYN', 'SRC'}"
KYSE-520::Bosutinib,516,1.1627906976744187,52,5.769230769230769,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,50.0,"['HCK', 'ABL1', 'EGFR']","{'BCR', 'LYN', 'SRC'}"
THP-1::Bosutinib,516,1.1627906976744187,52,5.769230769230769,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,50.0,"['ABL1', 'SRC', 'BCR']","{'HCK', 'EGFR', 'LYN'}"
KYSE-150::Bosutinib,516,1.1627906976744187,52,3.8461538461538463,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,33.33333333333333,"['ABL1', 'EGFR']","{'HCK', 'BCR', 'LYN', 'SRC'}"
GDM-1::Bosutinib,516,1.1627906976744187,52,3.8461538461538463,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,33.33333333333333,"['HCK', 'BCR']","{'ABL1', 'EGFR', 'LYN', 'SRC'}"
KYSE-70::Bosutinib,516,1.1627906976744187,52,3.8461538461538463,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,33.33333333333333,"['HCK', 'EGFR']","{'ABL1', 'BCR', 'LYN', 'SRC'}"
MONO-MAC-6::Bosutinib,516,1.1627906976744187,52,3.8461538461538463,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,33.33333333333333,"['BCR', 'EGFR']","{'HCK', 'ABL1', 'LYN', 'SRC'}"
KYSE-70::Afatinib,516,1.937984496124031,52,5.769230769230769,"['EGFR', 'ERBB2', 'ERBB4', 'KRAS', 'EML4', 'MET', 'BRAF', 'NRG1', 'NRAS', 'ERBB3']",10,30.0,"['KRAS', 'EML4', 'MET']","{'EGFR', 'ERBB2', 'NRAS', 'NRG1', 'ERBB4', 'ERBB3', 'BRAF'}"
GDM-1::Nilotinib,516,1.937984496124031,52,5.769230769230769,"['ABL1', 'KIT', 'PDGFRA', 'PDGFRB', 'DDR2', 'LYN', 'BCR', 'UGT1A1', 'ABCG2', 'FLT3']",10,30.0,"['ABL1', 'UGT1A1', 'ABCG2']","{'PDGFRB', 'LYN', 'FLT3', 'DDR2', 'BCR', 'PDGFRA', 'KIT'}"
GDM-1::Alectinib,516,1.3565891472868217,52,3.8461538461538463,"['ALK', 'FGFR1', 'EML4', 'NPM1', 'CDKN2A', 'SMAD4', 'RET']",7,28.57142857142857,"['CDKN2A', 'SMAD4']","{'EML4', 'ALK', 'NPM1', 'FGFR1', 'RET'}"
OE19::Alectinib,516,1.3565891472868217,52,3.8461538461538463,"['ALK', 'FGFR1', 'EML4', 'NPM1', 'CDKN2A', 'SMAD4', 'RET']",7,28.57142857142857,"['ALK', 'SMAD4']","{'EML4', 'NPM1', 'FGFR1', 'CDKN2A', 'RET'}"
OE19::Pemetrexed,516,2.131782945736434,52,5.769230769230769,"['DHFR', 'GART', 'TYMS', 'ATIC', 'FOLR3', 'SLC46A1', 'MTHFR', 'GGH', 'KRAS', 'ALK', 'SLC19A1']",11,27.27272727272727,"['GART', 'TYMS', 'GGH']","{'ALK', 'SLC19A1', 'ATIC', 'FOLR3', 'DHFR', 'SLC46A1', 'KRAS', 'MTHFR'}"
KYSE-70::Pemetrexed,516,2.131782945736434,52,5.769230769230769,"['DHFR', 'GART', 'TYMS', 'ATIC', 'FOLR3', 'SLC46A1', 'MTHFR', 'GGH', 'KRAS', 'ALK', 'SLC19A1']",11,27.27272727272727,"['ATIC', 'FOLR3', 'GGH']","{'ALK', 'SLC19A1', 'GART', 'DHFR', 'TYMS', 'SLC46A1', 'KRAS', 'MTHFR'}"
KYSE-520::Pemetrexed,516,2.131782945736434,52,5.769230769230769,"['DHFR', 'GART', 'TYMS', 'ATIC', 'FOLR3', 'SLC46A1', 'MTHFR', 'GGH', 'KRAS', 'ALK', 'SLC19A1']",11,27.27272727272727,"['DHFR', 'ATIC', 'KRAS']","{'ALK', 'SLC19A1', 'FOLR3', 'GART', 'GGH', 'TYMS', 'SLC46A1', 'MTHFR'}"
THP-1::Lenalidomide,516,2.3255813953488373,52,5.769230769230769,"['CUL4A', 'TNFSF11', 'CRBN', 'DDB1', 'RBX1', 'CTNNB1', 'TNF', 'IKZF1', 'FGF2', 'VEGFB', 'VEGFC', 'VEGFA']",12,25.0,"['CUL4A', 'RBX1', 'TNF']","{'VEGFB', 'VEGFA', 'FGF2', 'CRBN', 'VEGFC', 'TNFSF11', 'DDB1', 'CTNNB1', 'IKZF1'}"
MONO-MAC-6::Crizotinib,516,2.5193798449612403,52,5.769230769230769,"['MET', 'ROS1', 'ALK', 'EML4', 'NPM1', 'ETV6', 'PTPN12', 'SMAD4', 'AREG', 'EGFR', 'CDKN2A', 'NTRK1', 'KRAS']",13,23.076923076923077,"['EML4', 'NPM1', 'AREG']","{'MET', 'ALK', 'EGFR', 'ROS1', 'PTPN12', 'CDKN2A', 'NTRK1', 'KRAS', 'SMAD4', 'ETV6'}"
MONO-MAC-6::Rucaparib,516,2.5193798449612403,52,5.769230769230769,"['PARP3', 'PARP1', 'PARP2', 'PALB2', 'STAG2', 'SLC47A1', 'BRCA2', 'SLC22A6', 'ATR', 'SLC22A8', 'SLC47A2', 'BRCA1', 'KMT2A(S516);']",13,23.076923076923077,"['PARP1', 'PALB2', 'SLC47A1']","{'SLC22A6', 'PARP3', 'STAG2', 'BRCA2', 'BRCA1', 'SLC22A8', 'KMT2A(S516);', 'SLC47A2', 'PARP2', 'ATR'}"
KYSE-70::Cabozantinib,516,2.5193798449612403,52,5.769230769230769,"['RET', 'KDR', 'MET', 'FLT3', 'KIT', 'TEK', 'GNA11', 'CFLAR', 'ROS1', 'HRAS', 'JUN(S63);', 'GATA2(S192);', 'JUN(S63);']",13,23.076923076923077,"['MET', 'KIT', 'GNA11']","{'JUN(S63);', 'ROS1', 'GATA2(S192);', 'FLT3', 'CFLAR', 'HRAS', 'TEK', 'KDR', 'RET'}"
OE19::Cabozantinib,516,2.5193798449612403,52,5.769230769230769,"['RET', 'KDR', 'MET', 'FLT3', 'KIT', 'TEK', 'GNA11', 'CFLAR', 'ROS1', 'HRAS', 'JUN(S63);', 'GATA2(S192);', 'JUN(S63);']",13,23.076923076923077,"['MET', 'KIT', 'GNA11']","{'JUN(S63);', 'ROS1', 'GATA2(S192);', 'FLT3', 'CFLAR', 'HRAS', 'TEK', 'KDR', 'RET'}"
