cl:drug, total number of features,target percentage of total,total number of significant features,target percentage of significant,drug targets,number of targets,percent significant,significant targets,insignificant targets
SIG-M5::Alectinib,31261,0.022392117974472985,3126,0.12795905310300704,"['ALK', 'FGFR1', 'EML4', 'NPM1', 'CDKN2A', 'SMAD4', 'RET']",7,57.14285714285714,"['ALK', 'NPM1', 'CDKN2A', 'SMAD4']","{'FGFR1', 'RET', 'EML4'}"
PL-21::Alectinib,31261,0.022392117974472985,3126,0.12795905310300704,"['ALK', 'FGFR1', 'EML4', 'NPM1', 'CDKN2A', 'SMAD4', 'RET']",7,57.14285714285714,"['ALK', 'NPM1', 'CDKN2A', 'SMAD4']","{'FGFR1', 'RET', 'EML4'}"
SK-HEP-1::Alectinib,31261,0.022392117974472985,3126,0.12795905310300704,"['ALK', 'FGFR1', 'EML4', 'NPM1', 'CDKN2A', 'SMAD4', 'RET']",7,57.14285714285714,"['NPM1', 'CDKN2A', 'SMAD4', 'RET']","{'FGFR1', 'ALK', 'EML4'}"
SK-HEP-1::Afatinib,31261,0.03198873996353283,3126,0.1599488163787588,"['EGFR', 'ERBB2', 'ERBB4', 'KRAS', 'EML4', 'MET', 'BRAF', 'NRG1', 'NRAS', 'ERBB3']",10,50.0,"['ERBB2', 'ERBB4', 'KRAS', 'EML4', 'MET']","{'BRAF', 'EGFR', 'NRG1', 'NRAS', 'ERBB3'}"
MOLM-13::Temozolomide,31261,0.038386487956239404,3126,0.1599488163787588,"['SLFN11', 'HDAC4', 'CSF2', 'PRL', 'STAG2', 'ATRX', 'ATM', 'H2AX', 'MGMT', 'NOTCH1', 'BRCA2', 'MSH6']",12,41.66666666666667,"['SLFN11', 'HDAC4', 'CSF2', 'ATM', 'H2AX']","{'MSH6', 'MGMT', 'STAG2', 'PRL', 'BRCA2', 'ATRX', 'NOTCH1'}"
OCI-M1::Afatinib,31261,0.03198873996353283,3126,0.12795905310300704,"['EGFR', 'ERBB2', 'ERBB4', 'KRAS', 'EML4', 'MET', 'BRAF', 'NRG1', 'NRAS', 'ERBB3']",10,40.0,"['EGFR', 'ERBB4', 'KRAS', 'MET']","{'ERBB2', 'BRAF', 'NRG1', 'NRAS', 'ERBB3', 'EML4'}"
MV-4-11::Bexarotene,31261,0.015994369981766416,3126,0.06397952655150352,"['RXRG', 'RXRA', 'RXRB', 'NR1H3', 'MAPK8']",5,40.0,"['RXRG', 'RXRA']","{'NR1H3', 'MAPK8', 'RXRB'}"
SIG-M5::Belinostat,31261,0.041585361952592687,3126,0.1599488163787588,"['HDAC2', 'HDAC5', 'HDAC4', 'HDAC10', 'HDAC7', 'HDAC11', 'HDAC9', 'HDAC1', 'HDAC3', 'HDAC6', 'HDAC8', 'UGT1A1', 'FBXW7']",13,38.46153846153847,"['HDAC2', 'HDAC4', 'HDAC10', 'HDAC7', 'HDAC9']","{'UGT1A1', 'FBXW7', 'HDAC5', 'HDAC1', 'HDAC8', 'HDAC6', 'HDAC3', 'HDAC11'}"
OCI-M1::Lapatinib,31261,0.04478423594894597,3126,0.1599488163787588,"['EGFR', 'ERBB2', 'ERBB4', 'ABCB11', 'CCND1', 'CDH1', 'EEF2K', 'HLA-DRB1', 'NRG1', 'CDKN1B', 'ERBB3', 'HLA-DQA1', 'PIK3CA', 'BIRC5']",14,35.714285714285715,"['ERBB4', 'CCND1', 'CDH1', 'EEF2K', 'CDKN1B']","{'HLA-DQA1', 'ERBB2', 'HLA-DRB1', 'ABCB11', 'EGFR', 'NRG1', 'BIRC5', 'ERBB3', 'PIK3CA'}"
MOLM-13::Vorinostat,31261,0.07677297591247881,3126,0.2559181062060141,"['PIK3CD(S1039);', 'HDAC8', 'HDAC3', 'HDAC7', 'HDAC1', 'HDAC4', 'HDAC11', 'HDAC5', 'HDAC2', 'HDAC10', 'HDAC6', 'HDAC9', 'CFTR', 'NPM1', 'RB1', 'SMARCB1', 'FBXW7', 'TUBA3C', 'EZH2', 'MYD88', 'TUBB4A', 'BAP1', 'CHD4', 'NR0B1']",24,33.33333333333333,"['HDAC8', 'HDAC3', 'HDAC7', 'HDAC4', 'HDAC10', 'HDAC6', 'CFTR', 'SMARCB1']","{'CHD4', 'NPM1', 'PIK3CD(S1039);', 'HDAC5', 'MYD88', 'TUBA3C', 'RB1', 'HDAC2', 'HDAC11', 'BAP1', 'EZH2', 'TUBB4A', 'HDAC1', 'FBXW7', 'NR0B1', 'HDAC9'}"
