cl:drug, total number of features,target percentage of total,total number of significant features,target percentage of significant,drug targets,number of targets,percent significant,significant targets,insignificant targets
SNU-387::Pemetrexed,516,2.131782945736434,52,9.615384615384617,"['DHFR', 'GART', 'TYMS', 'ATIC', 'FOLR3', 'SLC46A1', 'MTHFR', 'GGH', 'KRAS', 'ALK', 'SLC19A1']",11,45.45454545454545,"['DHFR', 'TYMS', 'ATIC', 'FOLR3', 'KRAS']","{'ALK', 'SLC19A1', 'GART', 'GGH', 'SLC46A1', 'MTHFR'}"
OE33::Bosutinib,516,1.1627906976744187,52,3.8461538461538463,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,33.33333333333333,"['ABL1', 'EGFR']","{'HCK', 'BCR', 'LYN', 'SRC'}"
SNU-387::Bosutinib,516,1.1627906976744187,52,3.8461538461538463,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,33.33333333333333,"['ABL1', 'EGFR']","{'HCK', 'BCR', 'LYN', 'SRC'}"
OCI-M1::Alectinib,516,1.3565891472868217,52,3.8461538461538463,"['ALK', 'FGFR1', 'EML4', 'NPM1', 'CDKN2A', 'SMAD4', 'RET']",7,28.57142857142857,"['EML4', 'SMAD4']","{'ALK', 'NPM1', 'FGFR1', 'CDKN2A', 'RET'}"
SNU-398::Lenalidomide,516,2.3255813953488373,52,5.769230769230769,"['CUL4A', 'TNFSF11', 'CRBN', 'DDB1', 'RBX1', 'CTNNB1', 'TNF', 'IKZF1', 'FGF2', 'VEGFB', 'VEGFC', 'VEGFA']",12,25.0,"['RBX1', 'CTNNB1', 'TNF']","{'VEGFB', 'VEGFA', 'FGF2', 'CUL4A', 'CRBN', 'VEGFC', 'TNFSF11', 'DDB1', 'IKZF1'}"
OE33::Lenalidomide,516,2.3255813953488373,52,5.769230769230769,"['CUL4A', 'TNFSF11', 'CRBN', 'DDB1', 'RBX1', 'CTNNB1', 'TNF', 'IKZF1', 'FGF2', 'VEGFB', 'VEGFC', 'VEGFA']",12,25.0,"['CUL4A', 'TNFSF11', 'RBX1']","{'VEGFB', 'TNF', 'VEGFA', 'FGF2', 'CRBN', 'VEGFC', 'DDB1', 'CTNNB1', 'IKZF1'}"
SNU-387::Lenalidomide,516,2.3255813953488373,52,5.769230769230769,"['CUL4A', 'TNFSF11', 'CRBN', 'DDB1', 'RBX1', 'CTNNB1', 'TNF', 'IKZF1', 'FGF2', 'VEGFB', 'VEGFC', 'VEGFA']",12,25.0,"['TNFSF11', 'RBX1', 'CTNNB1']","{'VEGFB', 'TNF', 'VEGFA', 'FGF2', 'CUL4A', 'CRBN', 'VEGFC', 'DDB1', 'IKZF1'}"
MV-4-11::Panobinostat,516,3.10077519379845,52,7.6923076923076925,"['HDAC8', 'HDAC7', 'HDAC1', 'HDAC6', 'HDAC2', 'HDAC5', 'HDAC9', 'HDAC4', 'HDAC3', 'HDAC10', 'HDAC11', 'MYCN', 'SMARCB1', 'KRAS', 'KMT2A', 'BAP1']",16,25.0,"['HDAC8', 'HDAC7', 'HDAC9', 'HDAC11']","{'SMARCB1', 'BAP1', 'HDAC6', 'HDAC5', 'MYCN', 'HDAC2', 'KMT2A', 'HDAC4', 'HDAC3', 'HDAC1', 'HDAC10', 'KRAS'}"
KMOE-2::Lenalidomide,516,2.3255813953488373,52,5.769230769230769,"['CUL4A', 'TNFSF11', 'CRBN', 'DDB1', 'RBX1', 'CTNNB1', 'TNF', 'IKZF1', 'FGF2', 'VEGFB', 'VEGFC', 'VEGFA']",12,25.0,"['CUL4A', 'RBX1', 'TNF']","{'VEGFB', 'VEGFA', 'FGF2', 'CRBN', 'VEGFC', 'TNFSF11', 'DDB1', 'CTNNB1', 'IKZF1'}"
SKM-1::Crizotinib,516,2.5193798449612403,52,5.769230769230769,"['MET', 'ROS1', 'ALK', 'EML4', 'NPM1', 'ETV6', 'PTPN12', 'SMAD4', 'AREG', 'EGFR', 'CDKN2A', 'NTRK1', 'KRAS']",13,23.076923076923077,"['ALK', 'NPM1', 'SMAD4']","{'MET', 'AREG', 'EGFR', 'ROS1', 'PTPN12', 'CDKN2A', 'NTRK1', 'KRAS', 'EML4', 'ETV6'}"
SNU-387::Cabozantinib,516,2.5193798449612403,52,5.769230769230769,"['RET', 'KDR', 'MET', 'FLT3', 'KIT', 'TEK', 'GNA11', 'CFLAR', 'ROS1', 'HRAS', 'JUN(S63);', 'GATA2(S192);', 'JUN(S63);']",13,23.076923076923077,"['MET', 'KIT', 'GNA11']","{'JUN(S63);', 'ROS1', 'GATA2(S192);', 'FLT3', 'CFLAR', 'HRAS', 'TEK', 'KDR', 'RET'}"
MV-4-11::Belinostat,516,2.5193798449612403,52,5.769230769230769,"['HDAC2', 'HDAC5', 'HDAC4', 'HDAC10', 'HDAC7', 'HDAC11', 'HDAC9', 'HDAC1', 'HDAC3', 'HDAC6', 'HDAC8', 'UGT1A1', 'FBXW7']",13,23.076923076923077,"['HDAC2', 'HDAC10', 'HDAC9']","{'HDAC3', 'UGT1A1', 'HDAC7', 'HDAC1', 'HDAC5', 'HDAC6', 'FBXW7', 'HDAC8', 'HDAC4', 'HDAC11'}"
SNU-398::Rucaparib,516,2.5193798449612403,52,5.769230769230769,"['PARP3', 'PARP1', 'PARP2', 'PALB2', 'STAG2', 'SLC47A1', 'BRCA2', 'SLC22A6', 'ATR', 'SLC22A8', 'SLC47A2', 'BRCA1', 'KMT2A(S516);']",13,23.076923076923077,"['PARP1', 'STAG2', 'SLC47A1']","{'SLC22A6', 'PARP3', 'PALB2', 'BRCA2', 'BRCA1', 'SLC22A8', 'KMT2A(S516);', 'SLC47A2', 'PARP2', 'ATR'}"
OCI-M1::Ruxolitinib,516,1.744186046511628,52,3.8461538461538463,"['JAK2', 'JAK3', 'JAK1', 'VHL', 'MPL', 'CRLF2', 'CSF3R', 'PLAUR', 'JAK2(S523);']",9,22.22222222222222,"['JAK1', 'VHL']","{'MPL', 'CSF3R', 'JAK2', 'CRLF2', 'JAK2(S523);', 'JAK3', 'PLAUR'}"
MV-4-11::Vorinostat,516,4.457364341085271,52,9.615384615384617,"['HDAC8', 'HDAC3', 'HDAC7', 'HDAC1', 'HDAC4', 'HDAC11', 'HDAC5', 'HDAC2', 'HDAC10', 'HDAC6', 'HDAC9', 'CFTR', 'NPM1', 'RB1', 'SMARCB1', 'FBXW7', 'TUBA3C', 'EZH2', 'MYD88', 'TUBB4A', 'BAP1', 'CHD4', 'NR0B1']",23,21.73913043478261,"['HDAC8', 'HDAC11', 'HDAC6', 'HDAC9', 'RB1']","{'TUBA3C', 'BAP1', 'SMARCB1', 'NPM1', 'MYD88', 'TUBB4A', 'HDAC7', 'HDAC5', 'FBXW7', 'HDAC2', 'HDAC4', 'HDAC3', 'HDAC1', 'HDAC10', 'NR0B1', 'CHD4', 'EZH2', 'CFTR'}"
