cl:drug, total number of features,target percentage of total,total number of significant features,target percentage of significant,drug targets,number of targets,percent significant,significant targets,insignificant targets
SKM-1::Imatinib,516,6.395348837209303,129,3.10077519379845,"['ABL1', 'PDGFRB', 'KIT', 'PDGFRA', 'BCR', 'DDR1', 'NTRK1', 'CSF1R', 'SLC19A1', 'ETV6', 'ABCB4', 'PDGFB', 'CD40LG', 'ULK3', 'CHST1', 'CYP2F1', 'CTNNB1', 'SLC22A5', 'ABCG2', 'BCL2L11', 'SLC22A4', 'SLCO1A2', 'UGT2A1', 'GSTT1', 'XIAP', 'RCSD1', 'ABL2', 'FIP1L1', 'QUINONE REDUCTASE 2', 'IKZF1', 'SFN', 'SMAD4', 'SLC22A1']",33,12.121212121212121,"['NTRK1', 'ETV6', 'ABCB4', 'SLC22A4']","{'ABCG2', 'PDGFRA', 'DDR1', 'KIT', 'SMAD4', 'BCL2L11', 'SLC22A5', 'SLC22A1', 'QUINONE REDUCTASE 2', 'CD40LG', 'IKZF1', 'UGT2A1', 'PDGFB', 'CHST1', 'BCR', 'SFN', 'SLC19A1', 'ABL1', 'ABL2', 'GSTT1', 'RCSD1', 'ULK3', 'XIAP', 'FIP1L1', 'PDGFRB', 'CSF1R', 'CYP2F1', 'SLCO1A2', 'CTNNB1'}"
SKM-1::Bortezomib,516,13.178294573643413,129,6.2015503875969,"['PSMC2', 'PSMD4P1', 'PSMD11', 'PSMB3', 'PSMD3', 'PSMA8', 'PSMB10', 'PSMC3IP', 'PSMD14', 'PSMD8', 'PSMD13', 'PSMC1P1', 'PSMD10P2', 'PSME3', 'PSMB1', 'PSMD9', 'PSMD10P3', 'PSMD6', 'PSMD12', 'PSMC3', 'PSME2P2', 'PSMA1', 'PSMD4', 'PSMC4', 'PSMB8', 'PSMD2', 'PSME1', 'PSMD10', 'PSMD5', 'PSMA6', 'PSMD1', 'PSMA3', 'PSME2', 'PSMA4', 'PSMC5', 'PSMC1', 'PSMB6', 'PSMB5', 'PSMB4', 'PSMB9', 'PSME4', 'PSMA2', 'PSMB7', 'PSMD7', 'PSMB2', 'PSMB11', 'PSMA7', 'ADRM1', 'PSMA5', 'PSMF1', 'PSMC6', 'PIPSL', 'PSMD10P1', 'SEM1', 'BCL2L2', 'PRSS1', 'PMAIP1', 'CTSB', 'KLK4', 'PRSS3', 'F12', 'PRSS2', 'GATA2', 'CAPN1', 'HSPB2', 'PRB2', 'PLAT', 'CTSL']",68,11.76470588235294,"['PSMB10', 'PSMB1', 'PSME2P2', 'PSMB8', 'PSMA6', 'PSMA3', 'PSMA5', 'PSMC6']","{'PSMF1', 'PSMB2', 'PSMB9', 'PSMC5', 'F12', 'ADRM1', 'PSMD11', 'PSMC3', 'CAPN1', 'PSMB7', 'PSMD8', 'PLAT', 'PSMD13', 'PSMB3', 'SEM1', 'KLK4', 'PSMD9', 'PSMA2', 'CTSB', 'PSMB4', 'PIPSL', 'PSMA8', 'PRSS2', 'PSMC2', 'PSMA7', 'PSMD14', 'CTSL', 'PSMD7', 'GATA2', 'PSMC1P1', 'PSME3', 'PSMA4', 'PSMC4', 'PRSS3', 'PRB2', 'PSMD10P2', 'PMAIP1', 'PSMD1', 'PSMD4', 'PSME2', 'PSMD12', 'PSMA1', 'PSMD3', 'PSMD10', 'HSPB2', 'PSMD4P1', 'PSMD10P1', 'PSMB11', 'PSMD2', 'PSMB6', 'PSMC3IP', 'PSMD6', 'BCL2L2', 'PRSS1', 'PSMD10P3', 'PSMC1', 'PSMD5', 'PSME4', 'PSMB5', 'PSME1'}"
SNU-387::Cytarabine,516,5.038759689922481,129,2.3255813953488373,"['POLE', 'POLA1', 'POLD1', 'SLC22A12', 'DROSHA', 'CYP2E1', 'RRM2B', 'NT5C2', 'GATA1', 'GATA3', 'ABCC4', 'IKZF1', 'NT5C3A', 'RRM2', 'WT1', 'NCOA3', 'DCK', 'TYMSOS', 'MED12L', 'LINC00251', 'RRM1', 'CDA', 'DOK5', 'P2RY12', 'BMP7', 'SULT2B1']",26,11.538461538461538,"['POLA1', 'POLD1', 'WT1']","{'TYMSOS', 'CYP2E1', 'RRM2', 'GATA3', 'DROSHA', 'NT5C3A', 'POLE', 'NCOA3', 'MED12L', 'DOK5', 'BMP7', 'RRM2B', 'LINC00251', 'DCK', 'SLC22A12', 'RRM1', 'IKZF1', 'CDA', 'P2RY12', 'ABCC4', 'NT5C2', 'SULT2B1', 'GATA1'}"
OE33::Cytarabine,516,5.038759689922481,129,2.3255813953488373,"['POLE', 'POLA1', 'POLD1', 'SLC22A12', 'DROSHA', 'CYP2E1', 'RRM2B', 'NT5C2', 'GATA1', 'GATA3', 'ABCC4', 'IKZF1', 'NT5C3A', 'RRM2', 'WT1', 'NCOA3', 'DCK', 'TYMSOS', 'MED12L', 'LINC00251', 'RRM1', 'CDA', 'DOK5', 'P2RY12', 'BMP7', 'SULT2B1']",26,11.538461538461538,"['POLA1', 'POLD1', 'WT1']","{'TYMSOS', 'CYP2E1', 'RRM2', 'GATA3', 'DROSHA', 'NT5C3A', 'POLE', 'NCOA3', 'MED12L', 'DOK5', 'BMP7', 'RRM2B', 'LINC00251', 'DCK', 'SLC22A12', 'RRM1', 'IKZF1', 'CDA', 'P2RY12', 'ABCC4', 'NT5C2', 'SULT2B1', 'GATA1'}"
KMOE-2::Cytarabine,516,5.038759689922481,129,2.3255813953488373,"['POLE', 'POLA1', 'POLD1', 'SLC22A12', 'DROSHA', 'CYP2E1', 'RRM2B', 'NT5C2', 'GATA1', 'GATA3', 'ABCC4', 'IKZF1', 'NT5C3A', 'RRM2', 'WT1', 'NCOA3', 'DCK', 'TYMSOS', 'MED12L', 'LINC00251', 'RRM1', 'CDA', 'DOK5', 'P2RY12', 'BMP7', 'SULT2B1']",26,11.538461538461538,"['POLA1', 'POLD1', 'RRM2']","{'TYMSOS', 'CYP2E1', 'GATA3', 'DROSHA', 'NT5C3A', 'POLE', 'NCOA3', 'WT1', 'MED12L', 'DOK5', 'BMP7', 'RRM2B', 'LINC00251', 'DCK', 'SLC22A12', 'RRM1', 'IKZF1', 'CDA', 'P2RY12', 'ABCC4', 'NT5C2', 'SULT2B1', 'GATA1'}"
KMOE-2::Vinblastine,516,5.038759689922481,129,2.3255813953488373,"['TUBB', 'TUBA1A', 'TUBA3C', 'TUBB1', 'TUBB2A', 'TUBB2B', 'KLK3', 'CGA', 'GSTM1', 'ABCB4', 'TUBA1B', 'TUBA3E', 'TRH', 'TUBA1C', 'CDKN1A', 'TBXA2R', 'TUBB4B', 'TUBB3', 'TUBB4A', 'MMP2', 'PTHLH', 'TUBA4A', 'TUBB8', 'TUBB6', 'TUBA3D', 'CSF2']",26,11.538461538461538,"['TUBA3C', 'ABCB4', 'TUBA3E']","{'TRH', 'TUBB', 'TUBA1B', 'CSF2', 'TUBA3D', 'TUBA1A', 'TUBB4A', 'GSTM1', 'TUBB1', 'TUBB2A', 'PTHLH', 'TUBB4B', 'TUBA1C', 'TBXA2R', 'MMP2', 'CDKN1A', 'TUBB3', 'TUBA4A', 'KLK3', 'CGA', 'TUBB6', 'TUBB2B', 'TUBB8'}"
OCI-AML2::Cytarabine,516,5.038759689922481,129,2.3255813953488373,"['POLE', 'POLA1', 'POLD1', 'SLC22A12', 'DROSHA', 'CYP2E1', 'RRM2B', 'NT5C2', 'GATA1', 'GATA3', 'ABCC4', 'IKZF1', 'NT5C3A', 'RRM2', 'WT1', 'NCOA3', 'DCK', 'TYMSOS', 'MED12L', 'LINC00251', 'RRM1', 'CDA', 'DOK5', 'P2RY12', 'BMP7', 'SULT2B1']",26,11.538461538461538,"['POLA1', 'POLD1', 'NT5C2']","{'TYMSOS', 'CYP2E1', 'RRM2', 'GATA3', 'DROSHA', 'NT5C3A', 'POLE', 'NCOA3', 'WT1', 'MED12L', 'DOK5', 'BMP7', 'RRM2B', 'LINC00251', 'DCK', 'SLC22A12', 'RRM1', 'IKZF1', 'CDA', 'P2RY12', 'ABCC4', 'SULT2B1', 'GATA1'}"
SNU-387::Vinblastine,516,5.038759689922481,129,2.3255813953488373,"['TUBB', 'TUBA1A', 'TUBA3C', 'TUBB1', 'TUBB2A', 'TUBB2B', 'KLK3', 'CGA', 'GSTM1', 'ABCB4', 'TUBA1B', 'TUBA3E', 'TRH', 'TUBA1C', 'CDKN1A', 'TBXA2R', 'TUBB4B', 'TUBB3', 'TUBB4A', 'MMP2', 'PTHLH', 'TUBA4A', 'TUBB8', 'TUBB6', 'TUBA3D', 'CSF2']",26,11.538461538461538,"['TUBA3C', 'ABCB4', 'TRH']","{'TUBA3E', 'TUBB', 'TUBA1B', 'CSF2', 'TUBA3D', 'TUBA1A', 'TUBB4A', 'GSTM1', 'TUBB1', 'TUBB2A', 'PTHLH', 'TUBB4B', 'TUBA1C', 'TBXA2R', 'MMP2', 'CDKN1A', 'TUBB3', 'TUBA4A', 'KLK3', 'CGA', 'TUBB6', 'TUBB2B', 'TUBB8'}"
SNU-398::Vinblastine,516,5.038759689922481,129,2.3255813953488373,"['TUBB', 'TUBA1A', 'TUBA3C', 'TUBB1', 'TUBB2A', 'TUBB2B', 'KLK3', 'CGA', 'GSTM1', 'ABCB4', 'TUBA1B', 'TUBA3E', 'TRH', 'TUBA1C', 'CDKN1A', 'TBXA2R', 'TUBB4B', 'TUBB3', 'TUBB4A', 'MMP2', 'PTHLH', 'TUBA4A', 'TUBB8', 'TUBB6', 'TUBA3D', 'CSF2']",26,11.538461538461538,"['TUBA3C', 'ABCB4', 'TRH']","{'TUBA3E', 'TUBB', 'TUBA1B', 'CSF2', 'TUBA3D', 'TUBA1A', 'TUBB4A', 'GSTM1', 'TUBB1', 'TUBB2A', 'PTHLH', 'TUBB4B', 'TUBA1C', 'TBXA2R', 'MMP2', 'CDKN1A', 'TUBB3', 'TUBA4A', 'KLK3', 'CGA', 'TUBB6', 'TUBB2B', 'TUBB8'}"
MV-4-11::Cytarabine,516,5.038759689922481,129,2.3255813953488373,"['POLE', 'POLA1', 'POLD1', 'SLC22A12', 'DROSHA', 'CYP2E1', 'RRM2B', 'NT5C2', 'GATA1', 'GATA3', 'ABCC4', 'IKZF1', 'NT5C3A', 'RRM2', 'WT1', 'NCOA3', 'DCK', 'TYMSOS', 'MED12L', 'LINC00251', 'RRM1', 'CDA', 'DOK5', 'P2RY12', 'BMP7', 'SULT2B1']",26,11.538461538461538,"['POLA1', 'SLC22A12', 'RRM2']","{'TYMSOS', 'CYP2E1', 'GATA3', 'DROSHA', 'NT5C3A', 'POLE', 'NCOA3', 'WT1', 'MED12L', 'DOK5', 'BMP7', 'RRM2B', 'LINC00251', 'POLD1', 'DCK', 'RRM1', 'IKZF1', 'CDA', 'P2RY12', 'ABCC4', 'NT5C2', 'SULT2B1', 'GATA1'}"
