cl:drug, total number of features,target percentage of total,total number of significant features,target percentage of significant,drug targets,number of targets,percent significant,significant targets,insignificant targets
KMOE-2::Bosutinib,516,1.1627906976744187,129,2.3255813953488373,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,50.0,"['HCK', 'SRC', 'LYN']","{'ABL1', 'BCR', 'EGFR'}"
OCI-AML2::Talazoparib,516,1.550387596899225,129,3.10077519379845,"['PARP2', 'PARP1', 'ATM', 'PTEN', 'SLFN11', 'BRCA1', 'PSMD4', 'BRCA2']",8,50.0,"['PARP2', 'PTEN', 'SLFN11', 'BRCA1']","{'BRCA2', 'PARP1', 'PSMD4', 'ATM'}"
OCI-AML2::Bosutinib,516,1.1627906976744187,129,2.3255813953488373,"['HCK', 'ABL1', 'SRC', 'LYN', 'BCR', 'EGFR']",6,50.0,"['HCK', 'SRC', 'EGFR']","{'ABL1', 'BCR', 'LYN'}"
SK-HEP-1::Afatinib,516,2.131782945736434,129,3.875968992248062,"['JAK2(S523);', 'EGFR', 'ERBB2', 'ERBB4', 'KRAS', 'EML4', 'MET', 'BRAF', 'NRG1', 'NRAS', 'ERBB3']",11,45.45454545454545,"['EGFR', 'ERBB2', 'ERBB4', 'KRAS', 'EML4']","{'MET', 'BRAF', 'NRG1', 'ERBB3', 'NRAS', 'JAK2(S523);'}"
OCI-M1::Alectinib,516,1.3565891472868217,129,2.3255813953488373,"['ALK', 'FGFR1', 'EML4', 'NPM1', 'CDKN2A', 'SMAD4', 'RET']",7,42.857142857142854,"['FGFR1', 'EML4', 'NPM1']","{'CDKN2A', 'SMAD4', 'RET', 'ALK'}"
KMOE-2::Temozolomide,516,2.3255813953488373,129,3.875968992248062,"['SLFN11', 'HDAC4', 'CSF2', 'PRL', 'STAG2', 'ATRX', 'ATM', 'H2AX', 'MGMT', 'NOTCH1', 'BRCA2', 'MSH6']",12,41.66666666666667,"['CSF2', 'PRL', 'ATRX', 'ATM', 'H2AX']","{'BRCA2', 'MGMT', 'SLFN11', 'HDAC4', 'MSH6', 'NOTCH1', 'STAG2'}"
OCI-AML2::Temozolomide,516,2.3255813953488373,129,3.875968992248062,"['SLFN11', 'HDAC4', 'CSF2', 'PRL', 'STAG2', 'ATRX', 'ATM', 'H2AX', 'MGMT', 'NOTCH1', 'BRCA2', 'MSH6']",12,41.66666666666667,"['SLFN11', 'CSF2', 'ATRX', 'ATM', 'H2AX']","{'BRCA2', 'MGMT', 'HDAC4', 'MSH6', 'PRL', 'NOTCH1', 'STAG2'}"
OCI-M1::Temozolomide,516,2.3255813953488373,129,3.875968992248062,"['SLFN11', 'HDAC4', 'CSF2', 'PRL', 'STAG2', 'ATRX', 'ATM', 'H2AX', 'MGMT', 'NOTCH1', 'BRCA2', 'MSH6']",12,41.66666666666667,"['SLFN11', 'CSF2', 'ATRX', 'ATM', 'H2AX']","{'BRCA2', 'MGMT', 'HDAC4', 'MSH6', 'PRL', 'NOTCH1', 'STAG2'}"
KMOE-2::Panobinostat,516,3.2945736434108532,129,5.426356589147287,"['KMT2A(S516);', 'HDAC8', 'HDAC7', 'HDAC1', 'HDAC6', 'HDAC2', 'HDAC5', 'HDAC9', 'HDAC4', 'HDAC3', 'HDAC10', 'HDAC11', 'MYCN', 'SMARCB1', 'KRAS', 'KMT2A', 'BAP1']",17,41.17647058823529,"['KMT2A(S516);', 'HDAC7', 'HDAC6', 'HDAC2', 'HDAC5', 'HDAC9', 'HDAC10']","{'HDAC8', 'HDAC11', 'BAP1', 'SMARCB1', 'HDAC4', 'KRAS', 'HDAC1', 'KMT2A', 'HDAC3', 'MYCN'}"
PL-21::Bexarotene,516,3.875968992248062,129,6.2015503875969,"['KMT2A(S516);', 'SYK(S295);', 'CDC25C(S216);', 'POLR2A(S1861);', 'PNKP(S126);', 'RAD50(S635);', 'NBN(S397);', 'UFL1(S462);', 'ABRAXAS1(S406);', 'BRCA1(S1542);', 'TP53BP1(T302);', 'EIF4EBP1(S112);', 'HNF1A(S249);', 'BRCA1(S1524);', 'BRCA1(S1524);', 'RXRG', 'RXRA', 'RXRB', 'NR1H3', 'MAPK8']",20,40.0,"['KMT2A(S516);', 'POLR2A(S1861);', 'PNKP(S126);', 'NBN(S397);', 'UFL1(S462);', 'ABRAXAS1(S406);', 'BRCA1(S1524);', 'RXRG']","{'NR1H3', 'MAPK8', 'CDC25C(S216);', 'HNF1A(S249);', 'RXRA', 'RXRB', 'TP53BP1(T302);', 'SYK(S295);', 'BRCA1(S1542);', 'EIF4EBP1(S112);', 'RAD50(S635);'}"
