cl:drug, total number of features,target percentage of total,total number of significant features,target percentage of significant,drug targets,number of targets,percent significant,significant targets,insignificant targets
OCI-M1::Sunitinib,31261,0.08956847189789194,7815,0.038387715930902115,"['PDGFB', 'PDGFC', 'PDGFRB', 'FLT4', 'FLT3', 'CSF1R', 'PDGFD', 'KIT', 'KDR', 'FLT1', 'PDGFA', 'RET', 'PDGFRA', 'PTPRB', 'NOS3', 'HMOX1', 'VHL', 'ABCG2', 'PBRM1', 'VEGFC', 'SLCO1B3', 'EWSR1', 'BAP1', 'NR1I3', 'POR', 'PTPN12', 'IL13', 'KDM5C']",28,10.714285714285714,"['FLT3', 'PDGFA', 'PTPRB']","{'NOS3', 'HMOX1', 'RET', 'VEGFC', 'ABCG2', 'NR1I3', 'BAP1', 'KDM5C', 'PBRM1', 'SLCO1B3', 'PDGFRB', 'POR', 'PDGFRA', 'PDGFC', 'PTPN12', 'FLT4', 'PDGFD', 'PDGFB', 'CSF1R', 'KDR', 'FLT1', 'VHL', 'IL13', 'EWSR1', 'KIT'}"
KMOE-2::Sunitinib,31261,0.08956847189789194,7815,0.038387715930902115,"['PDGFB', 'PDGFC', 'PDGFRB', 'FLT4', 'FLT3', 'CSF1R', 'PDGFD', 'KIT', 'KDR', 'FLT1', 'PDGFA', 'RET', 'PDGFRA', 'PTPRB', 'NOS3', 'HMOX1', 'VHL', 'ABCG2', 'PBRM1', 'VEGFC', 'SLCO1B3', 'EWSR1', 'BAP1', 'NR1I3', 'POR', 'PTPN12', 'IL13', 'KDM5C']",28,10.714285714285714,"['PDGFD', 'RET', 'NOS3']","{'HMOX1', 'VEGFC', 'ABCG2', 'PDGFA', 'NR1I3', 'BAP1', 'KDM5C', 'PBRM1', 'FLT3', 'SLCO1B3', 'PDGFRB', 'POR', 'PDGFRA', 'PDGFC', 'PTPN12', 'PTPRB', 'FLT4', 'PDGFB', 'CSF1R', 'KDR', 'FLT1', 'VHL', 'IL13', 'EWSR1', 'KIT'}"
PL-21::Gefitinib,31261,0.06077860593071239,7815,0.02559181062060141,"['EGFR', 'ERBB3', 'IKBKE', 'SIRT2', 'NFKBIB', 'MAP3K1', 'CRKL', 'SIK2', 'CEACAM5', 'PBK', 'TAB2', 'EMP1', 'SMO', 'IGF2', 'NR1H2', 'NFKBIA', 'STAT1(S727);', 'STAT3(S727);', 'FADD(S194);']",19,10.526315789473683,"['CRKL', 'CEACAM5']","{'NFKBIA', 'PBK', 'TAB2', 'IKBKE', 'FADD(S194);', 'IGF2', 'SIRT2', 'ERBB3', 'MAP3K1', 'SMO', 'NFKBIB', 'EGFR', 'EMP1', 'STAT3(S727);', 'SIK2', 'STAT1(S727);', 'NR1H2'}"
OCI-M1::Tretinoin,31261,0.06077860593071239,7815,0.02559181062060141,"['RXRB', 'RARG', 'RXRG', 'RARRES1', 'RARA', 'RARB', 'MYCN', 'FUS', 'CDKN1B', 'BCL2', 'PML', 'BCOR', 'NPM1', 'HSPA8', 'P2RY2', 'BIRC5', 'SMAD2', 'FLT3', 'IL10']",19,10.526315789473683,"['MYCN', 'FUS']","{'BIRC5', 'RARRES1', 'RXRG', 'P2RY2', 'RARB', 'RARA', 'FLT3', 'RARG', 'CDKN1B', 'IL10', 'NPM1', 'BCOR', 'SMAD2', 'RXRB', 'PML', 'HSPA8', 'BCL2'}"
PL-21::Tretinoin,31261,0.06077860593071239,7815,0.02559181062060141,"['RXRB', 'RARG', 'RXRG', 'RARRES1', 'RARA', 'RARB', 'MYCN', 'FUS', 'CDKN1B', 'BCL2', 'PML', 'BCOR', 'NPM1', 'HSPA8', 'P2RY2', 'BIRC5', 'SMAD2', 'FLT3', 'IL10']",19,10.526315789473683,"['MYCN', 'FUS']","{'BIRC5', 'RARRES1', 'RXRG', 'P2RY2', 'RARB', 'RARA', 'FLT3', 'RARG', 'CDKN1B', 'IL10', 'NPM1', 'BCOR', 'SMAD2', 'RXRB', 'PML', 'HSPA8', 'BCL2'}"
MOLM-13::Gefitinib,31261,0.06077860593071239,7815,0.02559181062060141,"['EGFR', 'ERBB3', 'IKBKE', 'SIRT2', 'NFKBIB', 'MAP3K1', 'CRKL', 'SIK2', 'CEACAM5', 'PBK', 'TAB2', 'EMP1', 'SMO', 'IGF2', 'NR1H2', 'NFKBIA', 'STAT1(S727);', 'STAT3(S727);', 'FADD(S194);']",19,10.526315789473683,"['ERBB3', 'CEACAM5']","{'NFKBIA', 'PBK', 'TAB2', 'IKBKE', 'FADD(S194);', 'IGF2', 'SIRT2', 'MAP3K1', 'SMO', 'CRKL', 'NFKBIB', 'EGFR', 'EMP1', 'STAT3(S727);', 'SIK2', 'STAT1(S727);', 'NR1H2'}"
MOLM-13::Tretinoin,31261,0.06077860593071239,7815,0.02559181062060141,"['RXRB', 'RARG', 'RXRG', 'RARRES1', 'RARA', 'RARB', 'MYCN', 'FUS', 'CDKN1B', 'BCL2', 'PML', 'BCOR', 'NPM1', 'HSPA8', 'P2RY2', 'BIRC5', 'SMAD2', 'FLT3', 'IL10']",19,10.526315789473683,"['MYCN', 'FUS']","{'BIRC5', 'RARRES1', 'RXRG', 'P2RY2', 'RARB', 'RARA', 'FLT3', 'RARG', 'CDKN1B', 'IL10', 'NPM1', 'BCOR', 'SMAD2', 'RXRB', 'PML', 'HSPA8', 'BCL2'}"
MOLM-13::Talazoparib,31261,0.06077860593071239,7815,0.02559181062060141,"['PARP2', 'PARP1', 'ATM', 'PTEN', 'SLFN11', 'BRCA1', 'PSMD4', 'BRCA2', 'PNKP(S126);', 'RAD50(S635);', 'NBN(S397);', 'UFL1(S462);', 'ABRAXAS1(S406);', 'BRCA1(S1542);', 'TP53BP1(T302);', 'EIF4EBP1(S112);', 'HNF1A(S249);', 'BRCA1(S1524);', 'BRCA1(S1524);']",19,10.526315789473683,"['BRCA1', 'NBN(S397);']","{'BRCA2', 'UFL1(S462);', 'EIF4EBP1(S112);', 'PSMD4', 'RAD50(S635);', 'ABRAXAS1(S406);', 'PARP2', 'PNKP(S126);', 'PTEN', 'SLFN11', 'PARP1', 'BRCA1(S1542);', 'TP53BP1(T302);', 'ATM', 'BRCA1(S1524);', 'HNF1A(S249);'}"
PL-21::Bleomycin,31261,0.09276734589424522,7815,0.038387715930902115,"['LIG1', 'F2R', 'CTLA4', 'GJA1', 'MAPK8', 'AFP', 'ADK', 'ERCC2', 'GSTM1', 'CCL17', 'SMAD2', 'ERCC1', 'IFNG', 'STAT3(S727);', 'EIF4ENIF1(S374);', 'STMN1(S38);', 'HSF1(S363);', 'JUN(S63);', 'SIRT1(S47);', 'BCL2L11(S77);', 'EIF4ENIF1(S587);', 'TWIST1(S68);', 'ATF2(T69);', 'MYC(S62);', 'ATF2(T69);', 'RCSD1(S68);', 'CDKN1A(S130);', 'CDC25C(S168);', 'IRS1(S636);']",29,10.344827586206897,"['AFP', 'ERCC2', 'EIF4ENIF1(S587);']","{'GJA1', 'CDC25C(S168);', 'CCL17', 'JUN(S63);', 'SIRT1(S47);', 'RCSD1(S68);', 'MYC(S62);', 'CDKN1A(S130);', 'MAPK8', 'BCL2L11(S77);', 'IRS1(S636);', 'STMN1(S38);', 'ATF2(T69);', 'ADK', 'IFNG', 'F2R', 'ERCC1', 'SMAD2', 'HSF1(S363);', 'LIG1', 'CTLA4', 'EIF4ENIF1(S374);', 'GSTM1', 'STAT3(S727);', 'TWIST1(S68);'}"
KMOE-2::Bleomycin,31261,0.09276734589424522,7815,0.038387715930902115,"['LIG1', 'F2R', 'CTLA4', 'GJA1', 'MAPK8', 'AFP', 'ADK', 'ERCC2', 'GSTM1', 'CCL17', 'SMAD2', 'ERCC1', 'IFNG', 'STAT3(S727);', 'EIF4ENIF1(S374);', 'STMN1(S38);', 'HSF1(S363);', 'JUN(S63);', 'SIRT1(S47);', 'BCL2L11(S77);', 'EIF4ENIF1(S587);', 'TWIST1(S68);', 'ATF2(T69);', 'MYC(S62);', 'ATF2(T69);', 'RCSD1(S68);', 'CDKN1A(S130);', 'CDC25C(S168);', 'IRS1(S636);']",29,10.344827586206897,"['CTLA4', 'ERCC2', 'EIF4ENIF1(S587);']","{'GJA1', 'CDC25C(S168);', 'CCL17', 'JUN(S63);', 'SIRT1(S47);', 'RCSD1(S68);', 'MYC(S62);', 'CDKN1A(S130);', 'MAPK8', 'BCL2L11(S77);', 'IRS1(S636);', 'STMN1(S38);', 'ATF2(T69);', 'ADK', 'IFNG', 'F2R', 'AFP', 'ERCC1', 'SMAD2', 'HSF1(S363);', 'LIG1', 'EIF4ENIF1(S374);', 'GSTM1', 'STAT3(S727);', 'TWIST1(S68);'}"
