rs,mm_r2,model_r2,model_MSE,model_pearson
0,0.5898217008483722,0.6167843629449307,1.931587062967728,0.7994221476939175
8,0.5898217008483722,0.6170182719576501,1.930408051520407,0.7995425042056711
23,0.5963266477917976,0.645329935739805,1.9965698620404564,0.8206012524367566
42,0.6695214226914044,0.5757535119911174,3.160492254837577,0.829388327225339
69,0.6695214226914044,0.5763321966295664,3.1561812508116027,0.8297413627060047
88,0.5963266477917976,0.6452073759549237,1.9972597967077717,0.8206049796538475
