rs,mm_r2,model_r2,model_MSE,model_pearson
0,0.7953338488119452,0.8261149695736378,1.3977116040929918,0.9107456710897722
8,0.6793406434636049,0.7208195963739704,2.4965060770141054,0.8513935934873017
23,0.8044158514209787,0.8251096385362149,1.538645322561693,0.9093204550537595
42,0.6930770815462121,0.7324651516151494,2.554894062547401,0.8588806554831996
69,0.6971951834468046,0.7269145604024291,2.582228731631163,0.8527654253929569
88,0.709253907970777,0.7374545381850709,2.5017997637986578,0.8733885447239662
