rs,mm_r2,mixed_set_r2,model_r2,model_standard_error,model_MSE,model_pearson
0,0.7505008737854393,0.7421188508657782,0.7983990914795938,0.001490169189887513,1.8541444438816679,0.895077338742084
8,0.7166006282352986,0.7152063693675527,0.7422515829370687,0.002513224913192997,1.9966283463355672,0.8790857715629201
23,0.6721552520789962,0.6013431159075313,0.7226827808530539,0.0010932546091525033,2.6395571777836713,0.8751947913186633
42,0.7094261426903672,0.6933305655006672,0.7576250643238343,0.0012534144526619958,2.192163690992491,0.8714060708194008
69,0.7767980347123623,0.7828347103211613,0.8053342354217243,0.0013581788663465403,1.687750322950215,0.9012480816531226
88,0.7615135520170193,0.7243936345881359,0.7969605547617271,0.002278270329898231,1.8936882628386742,0.8958071763055108
